,causal_strain,causal_date,causal_lineage,node,max_descendant_samples,num_parents,total_cost,is_hmm_mutation_consistent,is_arg_hmm_path_identical,is_arg_hmm_path_length_consistent,is_path_length_consistent,is_parent_lineage_consistent,breakpoint,breakpoint_interval_left,breakpoint_interval_right,left_parent,right_parent,left_parent_imputed_lineage,right_parent_imputed_lineage,mrca,mrca_date,fwd_bck_parents_max_dist,parents_dist_days
138,Belgium/AZDelta12-22124_S13/2021,2021-01-16,B.1.1.7,146685,2,2,11,True,True,True,True,True,28242,28241,28243,105297,23070,B.1.1.7,B.1.1,179,2020-02-20,0.0,303.0
139,France/PDL-IPP01486/2021,2021-01-16,B.1.160,146710,1,2,10,True,True,True,True,False,5071,4332,5072,88440,100184,B.1.160,B.1.160,24990,2020-06-10,21.0,159.64999999999998
140,Scotland/QEUH-1067DEF/2021,2021-01-17,B.1.177,147968,1,2,6,True,True,True,True,True,10870,7729,10871,88131,105683,B.1.1.7,B.1.177,179,2020-02-20,0.0,303.20000000000005
141,England/ALDP-10B5526/2021,2021-01-17,B.1.1.7,148030,2,2,8,True,True,True,True,True,29764,29720,29765,104128,10368,B.1.1.7,B.39,1,2019-12-26,0.0,358.4
142,Lithuania/ID7485/2021,2021-01-17,B.1.177.60,148055,1,2,3,True,True,True,True,False,9970,2038,9971,62232,133489,B.1.177,B.1.177.60,23479,2020-07-06,20.0,185.68124999999998
143,India/KA-NIMH-SEQ-156/2021,2021-01-19,B.1.36,149555,1,2,11,True,True,True,True,False,10834,10253,10835,23994,77590,B.1.243,B.1.36,179,2020-02-20,6.0,278.0
144,SouthKorea/KDCA1268/2021,2021-01-19,B.1.497,149588,61,2,14,True,True,True,True,True,11916,11896,11917,3997,24635,B.1,B.1.497,1484,2020-03-08,0.0,188.4571428571429
145,Belgium/AZDelta2103-07816/2021,2021-01-19,B.1.258,149662,1,3,19,True,False,False,False,False,23063,22880,23064,39550,140269,B.1.258,B.1.1.7,179,2020-02-20,,327.6
146,Belgium/AZDelta2103-07816/2021,2021-01-19,B.1.258,149662,1,3,19,True,False,False,False,False,25471,24915,25472,140269,137027,B.1.1.7,B.1.258,179,2020-02-20,,327.6
147,Switzerland/TG-ETHZ-470032/2021,2021-01-19,B.1,149877,1,2,11,False,True,True,True,False,26876,26802,26877,115581,67077,B.1.177,B.1.160,179,2020-02-20,7.0,310.79999999999995
148,Turkey/HSGM-1332/2021,2021-01-19,B.1.1.7,149893,3,2,8,True,True,True,True,True,27281,24915,27282,16308,118939,B.1.1,B.1.1.7,179,2020-02-20,0.0,313.20000000000005
149,Belgium/ULG-11595/2021,2021-01-19,B.1.1,150011,2,2,12,True,True,True,True,True,18928,16333,18929,16011,24605,B.1.540,B.1.1,5867,2020-02-22,0.0,203.70000000000005
150,Netherlands/ZH-RIVM-10572/2021,2021-01-19,B.1.1,150096,7,2,11,True,False,False,False,False,26801,24915,26802,115581,119989,B.1.177,B.1.1.7,179,2020-02-20,,314.0
151,Switzerland/BE-ETHZ-470056/2021,2021-01-19,B.1,150241,1,2,10,False,True,True,False,False,25710,18895,25711,94579,128322,Unknown (R),B.1,179,2020-02-20,,319.6
152,England/LIVE-DE6A05/2021,2021-01-19,B.1.1.7,150395,2,2,3,True,True,True,True,True,12503,11456,12504,23370,148084,B.1.1.448,B.1.1.7,179,2020-02-20,2.0,332.4
153,USA/LA-ALSR-6529/2021,2021-01-19,B.1,150424,1,2,14,False,True,True,True,True,25090,24843,25091,145114,1483,B.1,B.1,1483,2020-03-08,5.0,313.8587601078167
154,Turkey/HSGM-1384/2021,2021-01-19,B.1.1.7,150556,18,2,5,True,True,True,True,True,23063,16177,23064,3526,118939,B.1.1,B.1.1.7,3526,2020-03-19,0.0,285.20000000000005
155,Switzerland/VS-ETHZ-470030/2021,2021-01-19,B.1.177,150560,1,2,14,False,False,False,False,False,22377,22228,22378,115581,134258,B.1.177,B.1.177,23479,2020-07-06,,174.08124999999995
156,Turkey/HSGM-1478/2021,2021-01-19,B.1.1.409,150615,3,2,13,False,True,True,True,True,25855,24915,25856,19056,130298,B.1.1,B.1.1.7,179,2020-02-20,6.0,321.20000000000005
157,USA/CO-CDPHE-2100244674/2021,2021-01-20,B.1.243,151104,14,2,7,True,True,True,True,True,6539,5725,6540,13546,118783,N.3,B.1.243,179,2020-02-20,0.0,313.4
158,USA/TX-CDC-3967991-001/2021,2021-01-20,B.1.375,151258,2,2,5,True,True,True,True,True,26664,25909,26665,121656,129982,B.1.375,B.1.2,1484,2020-03-08,0.0,286.21223401360544
159,Turkey/HSGM-1396/2021,2021-01-20,B.1.1.7,151261,1,2,13,True,False,False,False,False,14120,6955,14121,134417,150556,B.1.1.7,Unknown (R),3526,2020-03-19,,295.79999999999995
160,USA/WY-WPHL-21011240/2021,2021-01-20,B.1.1.316,151471,1,2,9,True,True,True,True,True,23533,21758,23534,22771,128624,B.1.1,B.1.1.316,179,2020-02-20,0.0,319.79999999999995
161,Canada/ON-S2348/2021,2021-01-20,B.1.36,151557,2,2,7,True,True,True,True,True,17058,17017,17059,150684,150573,B.1,B.1.36,150684,2020-05-23,0.0,241.79080810546884
162,Netherlands/ZE-RIVM-11011/2021,2021-01-20,B.1.177,151663,1,2,14,True,True,True,True,True,28093,26802,28094,105766,147050,B.1.177,B.1.221,5867,2020-02-22,0.0,291.70000000000005
163,USA/NC-UNC-0052/2021,2021-01-21,B.1,152619,1,2,8,True,True,True,True,True,8083,6405,8084,100863,123539,B.1.2,B.1,1484,2020-03-08,0.0,300.0571428571428
164,Turkey/HSGM-1608/2021,2021-01-21,B.1.1,152699,21,2,14,False,True,True,True,True,16176,15280,16177,3526,119090,B.1.1,Unknown (R),3526,2020-03-19,2.0,277.9200000000001
165,USA/MI-UM-10037963824/2021,2021-01-22,B.1,154038,1,2,11,True,True,True,True,True,20268,18982,20269,32565,103353,B.1,B.1.234,179,2020-02-20,0.0,302.6
166,USA/CA-MCPHL-MC01854/2021,2021-01-23,B.1.427,154963,10,2,5,True,True,True,True,True,9738,7529,9739,7671,133380,B.1.324,B.1.427,1484,2020-03-08,0.0,306.8571428571429
167,USA/AL-CDC-LC0009840/2021,2021-01-23,B.1.2,155210,6,2,6,True,True,True,True,True,13240,10756,13241,145431,133856,B.1.2,B.1.2,21563,2020-03-22,0.0,301.3674393530997
168,Switzerland/TG-ETHZ-470322/2021,2021-01-24,B.1.36.35,156051,1,2,4,False,True,True,True,True,18525,15849,18526,137240,149816,B.1.36.35,B.1.36.35,127643,2020-12-08,7.0,43.257904052734375
169,France/BRE-IPP02989/2021,2021-01-24,B.1.160,156254,3,2,7,True,True,True,True,True,15738,14622,15739,104455,53199,B.1.160,B.1.160,24990,2020-06-10,0.0,193.5999999999999
170,USA/CO-CDPHE-2100270607/2021,2021-01-24,B.1.2,156661,1,2,3,True,True,True,True,True,21492,19863,21493,150416,145860,B.1.2,B.1.2,145860,2020-04-22,0.0,273.2947008086253
171,Spain/CT-HUVH-51900/2021,2021-01-26,B.1,158498,1,2,8,True,True,True,True,True,12781,12440,12782,126424,10144,B.1.177,B.1,179,2020-02-20,0.0,281.01796875
172,France/CVL-IPP02651/2021,2021-01-26,B.1.78,159038,2,2,11,False,False,True,True,False,19896,16529,19897,42621,157437,B.1.1.448,B.1,179,2020-02-20,11.0,340.20000000000005
173,USA/AZ-ASU2351/2021,2021-01-26,B.1.1.7,159146,1,2,5,True,True,True,True,True,14120,12407,14121,104164,116904,L.3,B.1.1.7,179,2020-02-20,0.0,303.55999999999995
174,USA/AZ-TG717326/2021,2021-01-27,B.1,159676,1,2,7,False,True,True,True,True,15016,14858,15017,116775,17834,B.1.346,B.1,17834,2020-03-31,4.0,274.00680272108843
175,USA/MD-HP02107/2021,2021-01-28,B.1.1,161415,4,2,7,False,False,True,True,False,21800,21170,21801,2407,127523,B.1.1,B.1.1,2407,2020-03-10,1.0,302.225
176,USA/AZ-CDC-STM-000007593/2021,2021-01-29,B.1.596,162555,1,2,13,True,True,True,True,True,17122,13040,17123,134950,152978,B.1.1.434,B.1.596,179,2020-02-20,0.0,337.6
177,Netherlands/ZH-RIVM-12950/2021,2021-01-29,B.1.1,162829,13,2,12,False,False,False,False,False,6954,6630,6955,92035,152699,B.1.1.7,Unknown (R),3526,2020-03-19,,285.53600000000006
178,Switzerland/BS-ETHZ-480224/2021,2021-01-31,B.1.1.348,164742,1,2,8,False,True,True,True,True,3790,2111,3791,122385,146543,B.1,B.1.1.348,179,2020-02-20,27.0,334.0
179,USA/TX-HMH-MCoV-25808/2021,2021-02-02,B.1.596,167640,1,2,15,False,False,False,False,False,17550,15125,17551,157348,22994,B.1.232,B.1,179,2020-02-20,,341.6
180,Switzerland/AG-ETHZ-481164/2021,2021-02-03,B.1,169071,1,3,8,True,True,True,True,True,25710,25607,25711,115581,140299,B.1.177,B.1.160,179,2020-02-20,9.0,330.6
181,Switzerland/AG-ETHZ-481164/2021,2021-02-03,B.1,169071,1,3,8,True,True,True,True,True,28932,27945,28933,140299,115897,B.1.160,B.1.177.21,179,2020-02-20,9.0,330.6
182,Netherlands/ZH-RIVM-12143/2021,2021-02-04,B.1.177.81,169660,1,2,9,False,True,True,True,False,12160,8763,12161,91723,136037,B.1.177.81,B.1.177.81,36005,2020-08-13,6.0,153.01015625000002
183,Switzerland/BE-ETHZ-481076/2021,2021-02-04,B.1,170360,1,2,20,False,False,False,False,False,16889,15767,16890,30139,55635,B.1.258,B.1.160,179,2020-02-20,,262.0
184,Indonesia/JK-NIHRD-MI2101604/2021,2021-02-05,B.1,170656,1,2,8,True,True,True,True,False,10642,8327,10643,45758,142923,B.1.1.311,B.1,179,2020-02-20,12.0,332.6
185,Switzerland/VS-ETHZ-490076/2021,2021-02-05,B.1.160,171562,3,2,16,True,True,True,True,True,25844,22993,25845,143683,37500,B.1.160,B.1.160,24990,2020-06-10,0.0,223.19999999999993
186,Wales/ALDP-125C4D7/2021,2021-02-06,XA,172374,5,2,3,True,True,True,True,True,22227,21256,22228,154551,147032,B.1.177.18,B.1.1.7,179,2020-02-20,0.0,340.79999999999995
187,England/QEUH-1229145/2021,2021-02-06,B.1.177,172714,2,2,6,True,True,True,True,True,6286,4891,6287,38045,103365,B.1.1.1,B.1.177,179,2020-02-20,0.0,279.9449596058239
188,Poland/NIPH-NIH_ECDC-092/2021,2021-02-07,B.1.1,173391,1,2,11,True,True,True,True,True,28233,21725,28234,67047,23070,B.1.1,B.1.1,179,2020-02-20,0.0,217.04999999999995
189,Switzerland/ZH-ETHZ-490120/2021,2021-02-07,B.1.533,173820,1,2,17,True,True,True,True,True,11620,11498,11621,94578,1089,B.1,B.1,1089,2020-03-06,0.0,283.5999999999999
190,Turkey/HSGM-2572/2021,2021-02-08,B.1.1,174617,14,2,9,False,True,True,True,False,28271,28112,28272,15806,60174,B.1,B.1.1.7,179,2020-02-20,19.0,226.86
191,Poland/AODPiGM-107262/2021,2021-02-08,B.1.1.374,175182,31,2,5,True,True,True,True,True,22792,19312,22793,135135,135134,Unknown (R),B.1.1.374,135135,2020-12-25,0.0,20.0
192,USA/NY-PRL-2021_0210_04G03/2021,2021-02-08,B.1,175339,1,3,18,False,True,True,True,False,18424,17289,18425,167893,169241,B.1.2,B.1.1.316,179,2020-02-20,18.0,309.97648261455527
193,USA/NY-PRL-2021_0210_04G03/2021,2021-02-08,B.1,175339,1,3,18,False,True,True,True,False,25166,23757,25167,169241,167893,B.1.1.316,B.1.2,179,2020-02-20,0.0,309.97648261455527
194,Turkey/HSGM-D89/2021,2021-02-08,B.1,175405,4,2,6,True,True,True,True,True,19524,10324,19525,78300,86376,B.1.351,B.1,86376,2020-06-14,0.0,168.13593749999995
195,Turkey/HSGM-D358/2021,2021-02-08,B.1,175435,1,2,8,False,True,True,True,True,28111,28049,28112,153195,161922,Unknown,B.1.1.7,179,2020-02-20,9.0,338.31999999999994
196,Turkey/HSGM-3005/2021,2021-02-08,B.1,175439,2,2,7,True,True,True,True,False,10323,5231,10324,1407,80050,B.1,B.1.351,179,2020-02-20,14.0,258.88
197,USA/CO-CDPHE-2100375608/2021,2021-02-09,B.1.243,175986,1,2,7,False,True,True,True,False,3602,3097,3603,121178,145063,B.1.221,Unknown (R),179,2020-02-20,13.0,320.91999999999996
198,USA/MD-CDC-LC0015199/2021,2021-02-09,B.1,176255,1,3,9,True,True,True,True,True,17014,16378,17015,149450,15240,B.1.429,B.1.1,179,2020-02-20,0.0,337.4
199,USA/MD-CDC-LC0015199/2021,2021-02-09,B.1,176255,1,3,9,True,True,True,True,True,25528,24350,25529,15240,149400,B.1.1,B.1.429,179,2020-02-20,0.0,337.4
200,Germany/HB-RKI-I-024697/2021,2021-02-09,B.1.2,176297,2,2,4,True,True,True,True,True,9235,8747,9236,84651,171090,B.1.2,B.1.2,84651,2020-09-22,0.0,137.60228015498654
201,USA/CO-CDPHE-2100375469/2021,2021-02-09,B.1.243,176481,11,2,6,True,True,True,True,True,3602,3097,3603,121178,151104,B.1.221,Unknown (R),179,2020-02-20,0.0,321.72
202,Belgium/AZDelta00677-2107R/2021,2021-02-10,B,177256,1,3,18,True,True,True,True,True,14408,13518,14409,105297,1,B.1.1.7,B,1,2019-12-26,0.0,392.0
203,Belgium/AZDelta00677-2107R/2021,2021-02-10,B,177256,1,3,18,True,True,True,True,True,28267,28246,28268,1,146684,B,B.1.1.7,1,2019-12-26,0.0,392.0
204,USA/TN-CDC-LC0015841/2021,2021-02-10,B.1.2,177496,1,2,5,True,True,True,True,True,19524,14577,19525,174340,173927,B.1,B.1.2,174340,2020-12-27,0.0,43.38837196765496
205,Germany/SL-SU-30051257/2021,2021-02-11,B.1.1.7,178434,1,2,9,True,True,True,True,True,15279,12526,15280,178031,152833,B.1.1.7,B.1.1.7,3526,2020-03-19,0.0,328.2
206,USA/TX-CDC-QDX21991560/2021,2021-02-11,B.1.2,178472,2,2,8,False,True,True,True,True,18470,17679,18471,168740,122824,B.1.2,B.1.2,122824,2020-11-07,0.0,90.44592991913748
207,Turkey/HSGM-GA106/2021,2021-02-11,B.1.533,178563,1,2,4,False,True,True,True,False,28271,28112,28272,174439,60174,B.1,B.1.1.7,179,2020-02-20,18.0,354.6
208,USA/TX-CDC-QDX21991248/2021,2021-02-11,B.1.2,178690,1,2,9,False,True,True,True,True,18252,18040,18253,168740,114945,B.1.2,B.1.2,21563,2020-03-22,8.0,320.3674393530997
209,Germany/HH-RKI-I-018355/2021,2021-02-11,B.1.1.7,178884,1,2,6,True,True,True,True,True,3267,3038,3268,1,143431,B,B.1.1.7,1,2019-12-26,0.0,271.86249999999995
210,Germany/HH-RKI-I-018363/2021,2021-02-11,B.1.177,179049,1,2,7,False,True,True,True,False,12119,3038,12120,175797,124281,B.1.177,B.1.177,23479,2020-07-06,13.0,218.68124999999998
211,Turkey/HSGM-48/2021,2021-02-11,B.1.1.7,179249,1,2,6,True,True,True,True,True,17615,16177,17616,157277,159896,B.1.1.7,B.1.1.7,42699,2020-08-29,0.0,154.25
212,Spain/CT-HUVH-81977/2021,2021-02-12,B.1.1,179580,1,2,10,True,True,True,True,True,25563,23710,25564,179105,119089,B.1,B.1.1.7,179,2020-02-20,0.0,357.2
213,Italy/CAM-TIGEM-4458/2021,2021-02-12,B.1.258,179693,1,2,9,True,True,True,True,True,26801,24873,26802,67470,124061,B.1.258.14,B.1.177.75,179,2020-02-20,0.0,264.3578125
214,France/un-HMN-21022160161/2021,2021-02-12,B.1.1.7,179982,23,2,16,True,True,True,True,True,11288,11288,11289,176510,169516,B.1.1.7,B.1.1.7,60174,2020-09-03,0.0,160.52499999999998
215,Switzerland/VS-ETHZ-500546/2021,2021-02-12,B.1.1.7,180420,1,2,11,True,True,True,True,True,16176,15280,16177,177644,167937,B.1.177,B.1.1.7,179,2020-02-20,0.0,356.4
216,Sweden/SE00246690/2021,2021-02-12,B.1.1,180492,2,2,10,False,True,True,True,False,23063,21256,23064,152833,150096,B.1.1.7,Unknown (R),179,2020-02-20,17.0,340.4
217,Switzerland/BS-ETHZ-500665/2021,2021-02-13,B.1.1,180754,1,2,15,False,True,True,True,False,23587,23272,23588,104573,51990,B.1.1.7,B.1.177,179,2020-02-20,21.0,267.15999999999997
218,Switzerland/VD-ETHZ-500683/2021,2021-02-13,B.1.1.7,180792,1,2,16,False,True,True,True,True,23271,23064,23272,104573,150096,B.1.1.7,Unknown (R),179,2020-02-20,3.0,323.0
219,Italy/TAA-IGA-1900474162/2021,2021-02-13,B.1,180811,25,2,6,False,True,True,True,True,15279,13994,15280,152172,127081,B.1.1.7,Unknown (R),179,2020-02-20,6.0,340.6
220,Germany/HH-RKI-I-018379/2021,2021-02-13,B.1.177.86,181484,1,2,5,False,True,True,True,False,6286,3038,6287,8556,169911,A.1,B.1.177.86,1,2019-12-26,9.0,407.8
221,Germany/BW-RKI-I-020923/2021,2021-02-13,B.1.1.7,181505,2,2,6,False,True,True,True,True,11497,9527,11498,84500,179091,B.1.160,B.1.1.7,179,2020-02-20,5.0,357.4
222,Belgium/AZDelta16759-2106R/2021,2021-02-13,B,181524,6,2,4,True,True,True,True,True,23604,23404,23605,1,119089,B,B.1.1.7,1,2019-12-26,0.0,374.20000000000005
223,USA/IN-CDC-LC0019062/2021,2021-02-13,B.1.1,181785,1,2,17,False,True,True,True,False,16694,14266,16695,131031,1166,B.1.1,B.1,179,2020-02-20,3.0,326.20000000000005
224,England/PORT-2E6AB5/2021,2021-02-13,B.1.1.7,181837,1,2,3,True,True,True,True,True,29712,28978,29713,168062,10368,B.1.1.7,B.39,1,2019-12-26,0.0,407.0
225,USA/NY-PRL-2021_02_17_00A14/2021,2021-02-14,B.1,182196,1,2,7,True,True,True,True,True,28887,28272,28888,9979,172304,B.1.371,B.1.575,9979,2020-04-02,0.0,311.6
226,USA/NY-PRL-2021_02_17_00N16/2021,2021-02-14,B.1,182830,3,2,7,True,True,True,True,True,1420,1060,1421,25876,181878,B.1.1.1,B.1.526,179,2020-02-20,0.0,352.37
227,USA/NY-PRL-2021_02_17_00O11/2021,2021-02-15,B.1,183515,1,2,8,True,True,True,True,True,24138,24008,24139,183134,109178,B.1.637,B.1,6502,2020-03-10,0.0,245.16360544217684
228,Brazil/SP-1820/2021,2021-02-15,B.1.1.28,183598,1,2,8,True,True,True,True,True,12053,9191,12054,41667,52160,B.1.9,B.1.1.28,179,2020-02-20,0.0,261.0
229,Spain/CT-HUVH-69790/2021,2021-02-15,B.1,183784,1,2,7,True,True,True,True,True,6628,6316,6629,18390,128435,B.1.1,B.1,179,2020-02-20,0.0,325.0
230,France/un-HMN-21022150155/2021,2021-02-15,B.1.1.7,184050,10,2,6,True,True,True,True,True,21766,17616,21767,140990,179981,B.1.1.7,B.1.1.7,60174,2020-09-03,0.0,163.52499999999998
231,Belgium/Jessa_21-2107-000319/2021,2021-02-15,B.1,184054,2,2,8,False,True,True,True,True,18877,17020,18878,18915,100196,B.1,B.1.160,512,2020-02-21,0.0,197.1255
232,Belgium/Jessa_11-2107-001973AZSt-Franciskus/2021,2021-02-16,B.1,184612,1,2,8,True,True,True,True,False,26262,25711,26263,184053,22942,B.1,B.1.1.273,179,2020-02-20,6.0,361.2
233,USA/NY-PRL-2021_02_19_00O23/2021,2021-02-16,B.1.2,185164,1,2,9,True,True,True,True,False,14805,8084,14806,170692,163224,B.1.2,B.1.2,21563,2020-03-22,16.0,322.9674393530997
234,Germany/NW-RKI-I-025757/2021,2021-02-16,B.1.221,185334,2,2,6,False,True,True,True,False,13517,12886,13518,92839,181657,B.1.36,B.1.221,179,2020-02-20,10.0,359.6
235,Turkey/HSGM-D468/2021,2021-02-16,B.1.1,185348,1,2,7,True,True,True,True,True,5986,5389,5987,170667,153074,B.1.1.7,B.1.1,3526,2020-03-19,0.0,325.2
236,USA/NY-PRL-2021_02_19_00D03/2021,2021-02-16,B.1,185365,16,3,8,False,True,True,True,False,14676,14121,14677,8812,171705,B.1,B.1.1.7,179,2020-02-20,10.0,263.75
237,USA/NY-PRL-2021_02_19_00D03/2021,2021-02-16,B.1,185365,16,3,8,False,True,True,True,False,27972,27926,27973,171705,183134,B.1.1.7,B.1.637,179,2020-02-20,0.0,263.75
238,USA/NY-PRL-2021_02_19_01G09/2021,2021-02-17,B.1,186344,5,2,9,True,True,True,True,True,22320,22033,22321,123887,126422,B.1.637,B.1.526,6502,2020-03-10,0.0,303.81360544217694
239,Slovenia/86465/2021,2021-02-17,B.1.258.17,186497,7,2,19,False,False,False,False,False,7767,6955,7768,162560,171724,B.1.1.7,B.1.258.17,179,2020-02-20,,347.79999999999995
240,Germany/BE-RKI-I-027826/2021,2021-02-17,B.1.1.7,186742,17,2,9,False,True,True,True,False,6954,5987,6955,3526,179468,B.1.1,B.1.1.7,3526,2020-03-19,6.0,248.01015625000002
241,France/un-HMN-21022170261/2021,2021-02-17,B.1.160,186775,2,2,9,False,True,True,True,True,14621,12881,14622,174197,102234,B.1.160,B.1.160,24990,2020-06-10,4.0,244.79999999999995
242,Spain/CT-HUVH-012690/2021,2021-02-18,B.1.177,187131,1,2,7,False,True,True,True,False,25557,22228,25558,115766,7333,B.1.177,B.1.1,5867,2020-02-22,3.0,315.29999999999995
243,CzechRepublic/FNB13973/2021,2021-02-18,B.1.258,187716,1,2,6,True,True,True,True,True,2272,584,2273,21,167878,B,B.1.258,1,2019-12-26,0.0,370.70000000000005
244,Spain/CT-HUVH-890014/2021,2021-02-18,B.1.1.7,187724,1,2,7,False,True,True,True,True,27517,26527,27518,186795,102352,B.1.1.7,B.1.1.7,42699,2020-08-29,6.0,172.45
245,Germany/BY-RKI-I-040986/2021,2021-02-18,B.1.160,187801,11,2,16,False,True,True,True,False,23403,22993,23404,108832,1,B.1.160.16,B,1,2019-12-26,6.0,368.0
246,USA/NY-PRL-2021_02_22_00N16/2021,2021-02-19,B.1,189301,1,2,4,True,True,True,True,False,25517,22321,25518,181160,21563,B.1.526,B.1.2,1484,2020-03-08,7.0,343.45714285714286
247,Spain/CT-HUVH-95518/2021,2021-02-19,B.1.177,189358,1,2,7,True,True,True,True,True,11132,6405,11133,115582,169082,B.1.177,B.1.177,23479,2020-07-06,4.0,215.48125
248,Belgium/rega-3462/2021,2021-02-20,B.1.1.7,189748,1,2,4,True,True,True,True,False,28271,28112,28272,151406,1,B.1.1.7,B,1,2019-12-26,21.0,397.20000000000005
249,Italy/TAA-IGA-1900496183/2021,2021-02-20,B.1.1,190039,1,2,13,True,True,True,True,True,16289,15781,16290,14674,28741,B.1.391,B.1.1,179,2020-02-20,0.0,128.39999999999998
250,Italy/TAA-IGA-1900505084/2021,2021-02-20,B.1.1.7,190317,11,2,7,True,True,True,True,True,16843,16177,16844,187314,174617,B.1.1.7,Unknown (R),179,2020-02-20,0.0,364.4
251,USA/SC-CDC-LC0019529/2021,2021-02-20,B.1,190412,1,2,4,True,True,True,True,True,27964,26736,27965,135061,133593,B.1.2,B.1.1.28,179,2020-02-20,0.0,330.79999999999995
252,Germany/HH-RKI-I-023497/2021,2021-02-20,B.1.1.7,190545,1,2,5,True,True,True,True,True,12162,11297,12163,181872,171230,B.1.1.7,B.1.1.7,143431,2020-08-19,0.0,173.421875
253,Germany/NW-RKI-I-029246/2021,2021-02-21,B.1.1.7,191201,1,2,3,True,True,True,True,True,28271,28096,28272,182360,143113,B.1.1.7,B.1.1.7,59925,2020-09-23,0.0,145.79999999999995
254,Switzerland/BL-ETHZ-510302/2021,2021-02-21,A.27,191330,1,2,13,True,True,True,True,True,23520,23404,23521,151355,183771,A.27,B.1,1,2019-12-26,0.0,418.2
255,Switzerland/BL-ETHZ-510367/2021,2021-02-22,B.1.1.7,192387,1,3,19,False,True,True,True,False,9526,8693,9527,162560,54994,B.1.1.7,B.1.160,179,2020-02-20,11.0,348.79999999999995
256,Switzerland/BL-ETHZ-510367/2021,2021-02-22,B.1.1.7,192387,1,3,19,False,True,True,True,False,28111,28096,28112,54994,116904,B.1.160,B.1.1.7,179,2020-02-20,11.0,348.79999999999995
257,USA/NC-UNC-0382/2021,2021-02-22,B.1.1.7,192749,3,2,9,False,True,True,True,False,5986,5389,5987,85075,127925,B.1.2,B.1.1.7,179,2020-02-20,25.0,326.4
258,Spain/CT-HUVH-91020/2021,2021-02-22,B.1.1.7,192909,5,2,7,True,True,True,True,True,15096,12971,15097,162560,183003,B.1.1.7,B.1.1.7,60174,2020-09-03,0.0,166.52499999999998
259,USA/OH-CDC-LC0020136/2021,2021-02-22,B.1.2,192915,1,3,10,True,True,True,True,True,7633,6665,7634,178119,181426,B.1.2,B.1.2,21563,2020-03-22,0.0,330.5674393530997
260,USA/OH-CDC-LC0020136/2021,2021-02-22,B.1.2,192915,1,3,10,True,True,True,True,True,23525,21812,23526,181426,97790,B.1.2,B.1.2,21563,2020-03-22,0.0,330.5674393530997
261,USA/VA-CDC-LC0020319/2021,2021-02-22,B.1.2,193032,2,2,9,True,True,True,True,True,18267,14758,18268,168030,164076,B.1,B.1.2,104724,2020-10-20,0.0,106.75348787062
262,Germany/BW-RKI-I-039528/2021,2021-02-22,B.1.1.161,193122,9,2,5,True,True,True,True,True,19839,18878,19840,189447,187801,B.1.1.317,Unknown (R),179,2020-02-20,0.0,334.48848499999997
263,Germany/ST-RKI-I-025165/2021,2021-02-22,B.1.1.7,193140,7,2,5,True,True,True,True,True,21770,19391,21771,183836,183003,B.1.1.7,B.1.1.7,60174,2020-09-03,0.0,167.32499999999993
264,USA/NC-UNC-0322/2021,2021-02-23,B.1.351,193612,1,2,7,True,True,True,True,True,28472,28255,28473,70504,93986,B.1.351,B.1.2,1484,2020-03-08,0.0,284.25714285714287
265,USA/FL-BPHL-1351/2021,2021-02-23,B.1,193620,1,2,10,True,True,True,True,True,7945,4552,7946,10493,184714,B.1,B.1,1484,2020-03-08,0.0,237.36382389937114
266,USA/NY-PRL-2021_02_26_01E10/2021,2021-02-23,B.1.526,193983,1,2,8,False,True,True,True,True,25968,24433,25969,154457,126422,B.1.526,B.1.526,140971,2020-10-25,4.0,73.50335034013608
267,Spain/CT-HUVH-19879/2021,2021-02-23,B.1.1.7,194244,1,2,5,True,True,True,True,True,19164,17616,19165,154361,119661,B.1.1.7,B.1.1.7,119661,2020-08-09,2.0,167.29375000000005
268,USA/GA-CDC-LC0020552/2021,2021-02-23,B.1.2,194283,1,2,15,True,False,False,False,False,27890,27108,27891,178009,135677,B.1.2,B.1.429,1484,2020-03-08,,341.8571428571429
269,Germany/un-RKI-I-030992/2021,2021-02-23,B.1.258,194342,2,2,11,False,False,False,False,False,25606,24915,25607,192679,127081,B.1.258,Unknown (R),179,2020-02-20,,368.2
