,causal_strain,causal_date,causal_lineage,node,max_descendant_samples,num_parents,total_cost,is_hmm_mutation_consistent,is_arg_hmm_path_identical,is_arg_hmm_path_length_consistent,is_path_length_consistent,is_parent_lineage_consistent,breakpoint,breakpoint_interval_left,breakpoint_interval_right,left_parent,right_parent,left_parent_imputed_lineage,right_parent_imputed_lineage,mrca,mrca_date,fwd_bck_parents_max_dist,parents_dist_days
139,England/NORW-2244CC/2021,2021-01-05,B.1.177,187010,102,3,14,False,True,True,True,True,28271,28112,28272,88483,141812,B.1.177,B.1.1.7,179,2020-02-20,0.0,299.2
140,Poland/Pomorskie_MWB_48/2021,2021-01-05,B.1.258,187693,1,2,17,True,True,True,True,True,12988,8048,12989,14535,93803,B.1.1,B.1.258,179,2020-02-20,0.0,277.6
141,USA/AL-HGSC-JGPB/2021,2021-01-05,B.1.2,188024,40,2,4,True,True,True,True,True,10319,9968,10320,22146,178236,B.1,B.1.2,1483,2020-03-08,0.0,301.4587601078167
142,USA/MA-QDX-3044/2021,2021-01-05,B.1,188419,1,3,8,True,True,True,True,True,23593,21204,23594,150051,184690,B.1.2,B.1.243,179,2020-02-20,0.0,319.2
143,USA/MA-QDX-3044/2021,2021-01-05,B.1,188419,1,3,8,True,True,True,True,True,28472,27633,28473,184690,78132,B.1.243,B.1.36.9,179,2020-02-20,0.0,319.2
144,USA/MA-QDX-3125/2021,2021-01-05,B.1.2,188425,2,2,17,True,True,True,True,True,10319,8948,10320,164494,38289,B.1.429,B.1.2,1484,2020-03-08,0.0,275.3258928571429
145,USA/NC-UNC-0006/2021,2021-01-05,B.1.240,188533,1,2,11,False,True,True,True,False,24382,22390,24383,163790,72888,B.1.240,B.1.240,20539,2020-06-18,17.0,194.6
146,USA/NY-Wadsworth-21006369-01/2021,2021-01-05,B.1.2,188686,21,2,10,False,True,True,True,True,7710,7329,7711,8738,169085,B.1,B.1.2,1483,2020-03-08,7.0,210.25271374663077
147,France/OCC-230/2021,2021-01-06,B.1.177,190295,1,2,4,True,True,True,True,True,2453,1428,2454,73887,136458,B.1.1.7,B.1.177,179,2020-02-20,0.0,304.2
148,Netherlands/FR-RIVM-10525/2021,2021-01-06,B.1.177.62,190457,1,2,13,True,True,True,True,True,958,678,959,8447,187593,B.1.1,B.1.177.62,5867,2020-02-22,0.0,305.26
149,USA/AL-HGSC-JGRN/2021,2021-01-06,B.1.240,190749,5,2,9,False,True,True,True,False,24579,23612,24580,158740,74973,B.1.240,B.1.1,179,2020-02-20,17.0,313.0
150,USA/CA-ALSR-6209/2021,2021-01-06,B.1,190844,1,2,8,False,True,True,True,True,18424,17015,18425,188184,115096,B.1.2,B.1.429,1484,2020-03-08,4.0,303.45714285714286
151,USA/WA-S3788/2021,2021-01-06,B.1.1.231,191611,7,2,17,False,True,True,True,False,21137,19525,21138,12878,167068,B.1,B.1.1.231,179,2020-02-20,5.0,314.6
152,France/PDL-IPP00344/2021,2021-01-07,B.1,193403,1,3,16,False,True,True,True,False,15766,13994,15767,11762,74552,B.1.465,B.1.160,1089,2020-03-06,11.0,252.60000000000002
153,France/PDL-IPP00344/2021,2021-01-07,B.1,193403,1,3,16,False,True,True,True,False,25710,25564,25711,74552,31271,B.1.160,B.1.416,179,2020-02-20,0.0,266.8
154,Ghana/WACCBIP-GS119/2021,2021-01-07,B.1.533,193436,11,2,8,True,True,True,True,False,28211,28080,28212,191834,178883,B.1,B.1.1.372,179,2020-02-20,28.0,291.9
155,Ireland/D-NVRL-82IRL75885/2021,2021-01-07,B.1.177,193451,2,2,4,True,True,True,True,True,8062,7758,8063,45617,179495,B.1.177,B.1.177,25085,2020-08-06,0.0,152.01015625
156,USA/CA-QDX-3254/2021,2021-01-07,B.1.377,193991,25,2,12,True,True,True,True,False,1288,799,1289,176150,190913,B.1.558,B.1.377,179,2020-02-20,39.0,321.2
157,USA/MI-UM-10037727417/2021,2021-01-07,B.1.596,194278,1,3,12,False,True,True,True,True,18424,16498,18425,191314,191301,B.1.234,B.1.2,179,2020-02-20,0.0,321.2
158,USA/MI-UM-10037727417/2021,2021-01-07,B.1.596,194278,1,3,12,False,True,True,True,True,27384,25909,27385,191301,191314,B.1.2,B.1.234,179,2020-02-20,0.0,321.2
159,France/CVL-IPP00317/2021,2021-01-08,B.1.177,196479,1,2,10,True,True,True,True,True,28724,27945,28725,193391,193332,B.1.177.81,B.1.160,179,2020-02-20,0.0,322.2
160,France/IDF-IPP00387/2021,2021-01-08,B.1.1,196489,1,2,10,False,True,True,True,False,9355,5630,9356,193329,13549,B.1.160,B.1.1.25,179,2020-02-20,6.0,322.2
161,France/PDL-IPP00654/2021,2021-01-08,B.1.160,196550,5,2,9,True,True,True,True,False,5071,4332,5072,103013,119372,B.1.160,B.1.160,24990,2020-06-10,21.0,120.25
162,Netherlands/FR-RIVM-10527/2021,2021-01-08,B.1.222,196638,1,3,13,False,True,True,True,False,15598,14512,15599,136629,145237,B.1.160.16,B.1.258.11,179,2020-02-20,12.0,308.6
163,Netherlands/FR-RIVM-10527/2021,2021-01-08,B.1.222,196638,1,3,13,False,True,True,True,False,26972,26877,26973,145237,173104,B.1.258.11,B.1.160,179,2020-02-20,12.0,308.6
164,Netherlands/OV-RIVM-10240/2021,2021-01-08,B.1.177,196669,1,2,6,True,True,True,True,True,16178,13189,16179,127434,154860,B.1.177,B.1.177,23479,2020-07-06,0.0,175.08125
165,USA/CA-LACPHL-AF00220/2021,2021-01-08,B.1.596,197002,1,3,17,True,True,True,True,True,15452,12879,15453,189355,139454,B.1,B.1.429,1484,2020-03-08,0.0,280.96714285714285
166,USA/CA-LACPHL-AF00220/2021,2021-01-08,B.1.596,197002,1,3,17,True,True,True,True,True,28272,27965,28273,139454,38301,B.1.429,B.1.2,1484,2020-03-08,12.0,280.96714285714285
167,USA/CA-LACPHL-AF00300/2021,2021-01-08,B.1.533,197028,7,2,16,False,True,True,True,True,28271,28112,28272,133410,149033,B.1.2,B.1.1.7,179,2020-02-20,6.0,308.6
168,USA/CA-LACPHL-AF00306/2021,2021-01-08,B.1,197036,1,2,8,True,True,True,True,True,25563,21596,25564,167620,113952,B.1,B.1.2,179,2020-02-20,10.0,294.2
169,USA/CA-QDX-3684/2021,2021-01-08,B.1.324,197133,1,2,16,False,True,True,True,False,24031,22918,24032,112330,184357,B.1.561,B.1.429,179,2020-02-20,18.0,319.8
170,USA/CA-QDX-3718/2021,2021-01-08,B.1,197139,1,2,15,False,False,False,False,False,9922,9739,9923,188920,167522,B.1.427,B.1,167522,2020-05-10,,241.00000000000003
171,USA/NJ-CDC-LC0005340/2021,2021-01-08,B.1.2,197460,1,2,11,False,True,True,True,True,28869,28473,28870,194322,46293,B.1.2,B.1.177.57,179,2020-02-20,2.0,322.2
172,USA/OK-ADDL-10/2021,2021-01-08,B.1,197574,1,2,10,False,True,True,True,False,12832,8390,12833,3196,189430,B.1.1.10,B.1.110.3,179,2020-02-20,19.0,198.115
173,USA/TX-CDC-LC0005252/2021,2021-01-08,B.1.1.432,197599,17,2,9,True,True,True,True,True,6985,3056,6986,189194,156721,B.1.243,B.1.1.432,179,2020-02-20,0.0,312.6
174,Poland/Pomorskie_MWB_31/2021,2021-01-09,B.1.1.101,200375,2,2,13,True,True,True,True,True,4763,3252,4764,86779,151227,B.1.258,B.1.1.101,179,2020-02-20,0.0,309.6
175,Switzerland/GE-32918422/2021,2021-01-09,B.1.160,200504,44,2,8,True,True,True,True,True,4858,1961,4859,192157,24990,B.1.160,B.1.160,24990,2020-06-10,0.0,212.20000000000002
176,USA/CA-QDX-3711/2021,2021-01-09,B.1,200675,5,2,17,False,True,True,True,True,27881,27613,27882,23686,113919,B.1,B.1.429,179,2020-02-20,5.0,275.9753846153846
177,USA/CA-QDX-3922/2021,2021-01-09,B.1.241,200709,17,2,14,True,True,True,True,False,6627,4544,6628,178001,185260,B.1.1,Unknown (R),179,2020-02-20,24.0,319.2
178,USA/NY-Wadsworth-21008828-01/2021,2021-01-09,B.1,201013,1,2,10,True,True,True,True,True,21846,11592,21847,19051,143456,B.1.1,B.1,179,2020-02-20,0.0,242.82109375
179,England/CAMC-FB1BD1/2021,2021-01-10,B.1.1,202580,15,2,6,True,True,True,True,True,19839,12723,19840,16259,113128,B.1.1,B.1.1,179,2020-02-20,0.0,293.8
180,USA/CA-QDX-3721/2021,2021-01-10,B.1.239,203393,4,2,10,True,True,True,True,False,28272,28088,28273,200674,145122,B.1,B.1.241,179,2020-02-20,13.0,324.2
181,USA/IL-NM-5986/2021,2021-01-10,B.1.399,203451,1,2,5,True,True,True,True,True,10279,10158,10280,46845,113125,B.1.1.67,B.1.399,179,2020-02-20,0.0,293.8
182,Denmark/DCGC-34080/2021,2021-01-11,B.1.177,207782,1,2,3,True,True,True,True,False,29366,28933,29367,110521,1,B.1.177.35,B,1,2019-12-26,13.0,337.1151515151515
183,Denmark/DCGC-36982/2021,2021-01-11,B.1,207803,1,3,12,True,True,True,True,True,6535,6287,6536,146262,161162,B.1.36,B.1.177.21,179,2020-02-20,0.0,310.0534092063492
184,Denmark/DCGC-36982/2021,2021-01-11,B.1,207803,1,3,12,True,True,True,True,True,27579,26802,27580,161162,87066,B.1.177.21,B.1.36,179,2020-02-20,0.0,310.0534092063492
185,Indonesia/JB-EIJK145/2021,2021-01-11,B.1.456,209783,1,2,8,True,True,True,True,True,14895,7759,14896,158328,19216,B.1.456,B.1,19216,2020-03-24,0.0,281.5015625
186,Italy/VEN-IZSVe-21RS22-11_TV/2021,2021-01-11,A.21,209948,1,2,20,True,True,True,True,True,13517,8138,13518,79167,119420,A.21,A,119420,2020-07-14,0.0,125.80000000000001
187,Malaysia/IMR-UCSI_KP45/2021,2021-01-11,B.1.524,209975,7,2,5,True,True,True,True,True,17766,9925,17767,196624,197924,B.1.524,B.1,197924,2020-11-27,0.0,42.777734374999994
188,Mayotte/IPP00620/2021,2021-01-11,B.1,209993,1,2,12,False,True,True,False,False,15766,13994,15767,5250,200278,B.1.1,B.1.160,179,2020-02-20,,213.8262857142857
189,Netherlands/LI-RIVM-10554/2021,2021-01-11,B.1.221,210053,1,2,9,True,True,True,True,False,4999,3043,5000,203198,113011,B.1.221,B.1.221,24705,2020-08-12,19.0,151.2
190,Norway/0495/2021,2021-01-11,B.1,210137,3,2,11,False,True,True,True,True,12513,10606,12514,137085,123039,B.1,B.1.399,1269,2020-03-03,9.0,288.5666666666666
191,Switzerland/GE-32927775/2021,2021-01-11,B.1,210384,3,2,10,False,True,True,True,True,22992,21856,22993,164509,69281,B.1.221,B.1.160,179,2020-02-20,7.0,251.76
192,Switzerland/un-32986844/2021,2021-01-11,B.1.1.7,210493,15,2,3,True,True,True,True,False,28271,28112,28272,73676,11820,B.1.1.7,B.1,179,2020-02-20,25.0,266.8
193,USA/MD-HP01212/2021,2021-01-11,B.1.2,210739,1,2,9,True,True,True,True,True,11521,10229,11522,178676,65088,B.1.2,B.1.2,23408,2020-06-30,0.0,113.60755795148248
194,USA/MN-CDC-STM-0000025-E10/2021,2021-01-11,B.1.3,210827,3,2,9,False,True,True,True,True,23481,22321,23482,175644,99218,B.1.3,B.1.3,99218,2020-10-04,0.0,92.05000000000001
195,USA/NY-NYCPHL-002363/2021,2021-01-11,B.1.2,210993,30,2,6,True,True,True,True,True,11117,10441,11118,27148,149961,B.1.2,B.1.2,26017,2020-08-18,0.0,129.2
196,Lithuania/ID7298/2021,2021-01-12,B.1.1.141,214671,21,2,12,False,True,True,True,False,13118,11418,13119,12159,177987,B.1,B.1.1.141,179,2020-02-20,12.0,319.8
197,USA/NC-CDC-LC0003900/2021,2021-01-12,B.1,215479,2,2,10,False,True,True,False,False,28472,18425,28473,211846,38301,B.1,B.1.2,1434,2020-03-10,,222.13493261455523
198,USA/WY-WPHL-21004490/2021,2021-01-12,B.1.2,215748,4,2,5,False,True,True,True,True,22332,22256,22333,185344,144893,B.1.2,B.1.2,21563,2020-03-22,10.0,290.3674393530997
199,England/MILK-104A1E6/2021,2021-01-13,B.1.177,217512,1,2,5,False,True,True,True,True,20603,20321,20604,76842,203008,B.1.177,B.1.177,29946,2020-08-29,3.0,134.90126953125
200,Ireland/D-NVRL-83IRL42015/2021,2021-01-13,B.1.1.7,217878,11,3,12,True,True,True,True,True,17010,16177,17011,193820,10733,B.1.1.7,B.1,179,2020-02-20,0.0,323.2
201,Ireland/D-NVRL-83IRL42015/2021,2021-01-13,B.1.1.7,217878,11,3,12,True,True,True,True,True,28280,28112,28281,10733,43626,B.1,B.1.1.7,179,2020-02-20,0.0,323.2
202,Ireland/KE-NVRL-83IRL41713/2021,2021-01-13,B.1.177,217888,11,2,12,False,False,False,False,False,23063,22228,23064,65598,167297,B.1.177,B.1.1.7,179,2020-02-20,,316.0
203,Israel/CVL-2400/2021,2021-01-13,B.1.1.7,217911,2,2,20,True,True,True,True,True,28111,28049,28112,159203,153306,B.1,B.1.1.7,179,2020-02-20,0.0,286.225
204,Israel/CVL-2403/2021,2021-01-13,B.1.533,217914,1,2,19,True,True,True,True,True,28027,27902,28028,159202,29607,B.1,B.1,179,2020-02-20,0.0,220.8
205,Israel/CVL-2408/2021,2021-01-13,B.1,217920,3,2,17,True,False,False,False,False,28095,28049,28096,171223,20847,Unknown (R),B.1,179,2020-02-20,,315.03999999999996
206,PuertoRico/PR-CDC-LC0003990/2021,2021-01-13,B.1.243,218189,15,2,5,True,True,True,True,True,1059,913,1060,178221,176010,B.1.2,B.1.243,179,2020-02-20,0.0,320.0
207,Romania/Cluj413485/2021,2021-01-13,B.1.160,218194,1,2,9,False,True,True,True,True,22879,20269,22880,38312,74986,B.1.160,B.1.258,179,2020-02-20,5.0,237.60000000000002
208,Switzerland/GE-32967707/2021,2021-01-13,B.1.1.7,218354,3,2,3,True,True,True,True,True,28095,20845,28096,210497,153785,B.1.1.7,B.1.1.7,64513,2020-09-14,8.0,119.67499999999998
209,France/OCC-244/2021,2021-01-14,A.28,221547,1,2,4,True,True,True,True,False,2197,914,2198,140386,194860,B.1.1.7,A.28,1,2019-12-26,24.0,350.536
210,Ghana/NMIMR-TRA-207/2021,2021-01-14,B,221580,4,2,10,True,True,True,True,True,25563,24131,25564,4122,169672,B,B.1.2,1,2019-12-26,0.0,328.1468025606469
211,Israel/CVL-2502/2021,2021-01-14,B.1.1.50,221610,2,3,15,True,True,True,True,False,16176,15439,16177,23061,217919,B.1.1.50,B.1,179,2020-02-20,3.0,328.2
212,Israel/CVL-2502/2021,2021-01-14,B.1.1.50,221610,2,3,15,True,True,True,True,False,28294,28049,28295,217919,168809,B.1,B.1.1.50,179,2020-02-20,0.0,328.2
213,Israel/CVL-2506/2021,2021-01-14,B.1,221623,1,2,14,False,True,True,False,False,25546,17212,25547,23141,153833,B.1,B.1.362,23141,2020-05-14,,151.98377040816325
214,Israel/CVL-2536/2021,2021-01-14,B.1.1,221639,1,2,10,True,True,True,True,True,26527,25905,26528,15062,154325,B.1,B.1.1.50,179,2020-02-20,0.0,297.5453125
215,Israel/CVL-2582/2021,2021-01-14,B.1,221657,1,3,13,False,True,True,True,False,3482,3139,3483,168809,65329,B.1.1.50,B.1,179,2020-02-20,3.0,317.0
216,Israel/CVL-2582/2021,2021-01-14,B.1,221657,1,3,13,False,True,True,True,False,26060,21124,26061,65329,63167,B.1,Unknown,247,2020-02-25,9.0,312.3333333333333
217,Switzerland/un-32967513/2021,2021-01-14,B.1,222074,1,2,4,True,True,True,True,False,10525,10098,10526,23211,200505,B.1.1,C.35,179,2020-02-20,4.0,325.0
218,USA/NC-UNC-0025/2021,2021-01-14,B.1,222549,2,2,10,True,True,True,True,True,17502,7934,17503,185185,185925,B.1,B.1,185925,2020-08-03,0.0,156.8
219,BosniaandHerzegovina/VFS-UNSA-LMGFI017/2021,2021-01-15,B.1,223308,6,2,9,False,True,True,True,False,20429,19525,20430,221946,34405,B.1.160,B.1.565,179,2020-02-20,8.0,329.2
220,Switzerland/GE-32971699/2021,2021-01-15,C.16,225696,4,2,18,True,True,True,True,True,13536,13382,13537,21089,158919,B.1.210,C.16,179,2020-02-20,0.0,314.8
221,USA/CO-CDPHE-2100232190/2021,2021-01-15,B.1.2,226005,1,2,6,True,True,True,True,True,18538,17556,18539,185709,43074,B.1.2,B.1.2,21563,2020-03-22,0.0,264.6290673854447
222,USA/MA-MGH-03637/2021,2021-01-15,B.1.110.3,226121,1,2,10,True,True,True,True,True,28254,27965,28255,190991,87678,B.1.110.3,B.1.2,179,2020-02-20,0.0,276.4
223,USA/WY-WPHL-21011242/2021,2021-01-15,B.1.78,226508,17,2,8,True,True,True,True,True,26060,21451,26061,17898,207715,B.1.1,B.1.78,5867,2020-02-22,0.0,325.3
224,Belgium/AZDelta11-22111_S12/2021,2021-01-16,B.1.1.7,226952,7,2,11,True,True,True,True,True,28242,28241,28243,121473,23070,B.1.1.7,B.1.1,179,2020-02-20,0.0,301.4
225,Japan/IC-0726/2021,2021-01-16,B.1.459,228241,4,2,14,True,True,True,True,True,4002,3178,4003,21304,150372,C.35,B.1,179,2020-02-20,0.0,170.2
226,Switzerland/un-32985235/2021,2021-01-16,B.1.160,228478,1,2,3,True,True,True,True,False,13694,5630,13695,136629,200542,B.1.160.16,B.1.160,24990,2020-06-10,9.0,215.20000000000002
227,USA/MI-UM-S464423/2021,2021-01-16,B.1.428,228784,1,3,11,True,True,True,True,True,21255,19546,21256,191186,158912,B.1.517,B.1.1.7,179,2020-02-20,16.0,323.0
228,USA/MI-UM-S464423/2021,2021-01-16,B.1.428,228784,1,3,11,True,True,True,True,True,24109,23272,24110,158912,191186,B.1.1.7,B.1.517,179,2020-02-20,16.0,323.0
229,CanaryIslands/CN-IBV-97016139/2021,2021-01-17,B.1.1.70,229194,7,2,4,True,True,True,True,True,7675,6928,7676,223340,226652,B.1.1.70,B.1.1.70,226652,2020-10-30,0.0,78.3375
230,England/ALDP-10B5526/2021,2021-01-17,B.1.1.7,230042,5,2,8,True,True,True,True,True,29764,29720,29765,124986,10368,B.1.1.7,B.39,1,2019-12-26,0.0,358.4
231,Lithuania/ID7485/2021,2021-01-17,B.1.177.60,231079,1,2,3,True,True,True,True,False,9970,2038,9971,68370,187528,B.1.177,B.1.177.60,23479,2020-07-06,20.0,185.68125
232,Scotland/QEUH-1067DEF/2021,2021-01-17,B.1.177,231297,1,2,6,False,True,True,True,True,10870,7729,10871,102703,126828,B.1.1.7,B.1.177,179,2020-02-20,2.0,303.2
233,Switzerland/GE-32991260/2021,2021-01-17,B.1,231394,1,2,5,True,True,True,True,True,10029,6402,10030,15505,219430,B.1,B.1.1.519,179,2020-02-20,0.0,302.945625
234,Switzerland/GE-32991286/2021,2021-01-17,B.1.160,231396,1,2,9,True,True,True,True,True,25710,25564,25711,215040,223307,B.1.160,B.1,179,2020-02-20,0.0,330.4
235,Belgium/AZDelta2102-15402/2021,2021-01-18,B.1.214,232127,3,2,15,False,True,True,True,False,22912,17011,22913,197878,1,B.1.214.2,B,1,2019-12-26,6.0,373.7
236,Denmark/DCGC-36967/2021,2021-01-18,C.36,235478,3,2,11,True,True,True,True,True,18687,16727,18688,178534,176182,B.1.1.1,C.36,178534,2020-07-02,0.0,188.38203125000007
237,Denmark/DCGC-38991/2021,2021-01-18,B.1.1.7,235679,1,2,4,True,True,True,True,True,27944,19264,27945,159894,162328,B.1.1.7,B.1.1.7,179,2020-02-20,0.0,316.2
238,England/CAMC-10A08F8/2021,2021-01-18,B.1.1.7,236871,1,2,11,True,True,True,True,True,26491,25625,26492,85123,219665,B.1.1.7,B.1.1.7,43626,2020-08-29,0.0,139.05
239,England/LOND-12F6A73/2021,2021-01-18,B.1.1.7,237131,1,2,3,True,True,True,True,True,11461,10040,11462,157926,155395,B.1.177,B.1.1.7,179,2020-02-20,0.0,314.6
240,England/QEUH-109B25C/2021,2021-01-18,B.1.1.7,237378,3,2,5,True,True,True,True,True,27972,25997,27973,124074,96837,B.1.1.7,B.1.221,179,2020-02-20,0.0,298.9
241,Spain/CT-HUVH-23463/2021,2021-01-18,B.1.1.7,237883,1,2,6,True,True,True,True,False,28111,28049,28112,138736,11820,B.1.1.7,B.1,179,2020-02-20,20.0,307.4
242,Switzerland/BE-ETHZ-470009/2021,2021-01-18,B.1,238006,18,2,11,False,True,True,True,False,26876,26802,26877,148223,75006,B.1.177,B.1.160,179,2020-02-20,6.0,310.6
243,Switzerland/BE-ETHZ-470024/2021,2021-01-18,B.1,238010,2,2,16,False,False,False,False,False,25710,18895,25711,111549,172610,Unknown (R),B.1,179,2020-02-20,,319.4
244,Switzerland/BS-ETHZ-470023/2021,2021-01-18,B.1.160,238030,13,2,10,False,True,True,True,False,22992,18878,22993,111549,75006,Unknown (R),B.1.160,179,2020-02-20,6.0,284.96799999999996
245,Switzerland/VD-ETHZ-470040/2021,2021-01-18,B.1,238177,4,3,11,False,True,True,True,False,11497,9527,11498,38762,93783,B.1.160,B.1.177.16,179,2020-02-20,9.0,319.4
246,Switzerland/VD-ETHZ-470040/2021,2021-01-18,B.1,238177,4,3,11,False,True,True,True,False,22227,21256,22228,93783,172610,B.1.177.16,B.1,179,2020-02-20,24.0,319.4
247,Switzerland/ZH-ETHZ-470016/2021,2021-01-18,B.1,238243,12,2,12,True,True,True,True,True,21648,18895,21649,16332,172610,B.1,B.1,179,2020-02-20,0.0,319.4
248,USA/CA-MCPHL-MC01832/2021,2021-01-18,B.1.2,238354,4,2,6,True,True,True,True,True,21811,17894,21812,126324,200546,B.1,B.1.2,126324,2020-10-20,0.0,82.95348787061997
249,USA/TX-CDC-STM-000003649/2021,2021-01-18,B.1.2,238761,5,2,8,False,True,True,True,True,26653,25709,26654,185859,184474,B.1.2,B.1.2,185859,2020-09-04,1.0,124.93208557951482
250,USA/WY-WPHL-21006709/2021,2021-01-18,B.1.609,238958,4,2,6,False,True,True,True,False,4582,3936,4583,38470,211609,B.1.258,B.1.609,179,2020-02-20,17.0,311.3765625
251,Belgium/AZDelta2103-07816/2021,2021-01-19,B.1.258,239537,3,3,19,True,False,False,False,False,23063,22880,23064,39828,187049,B.1.258,B.1.1.7,179,2020-02-20,,325.2
252,Belgium/AZDelta2103-07816/2021,2021-01-19,B.1.258,239537,3,3,19,True,False,False,False,False,25471,24915,25472,187049,195058,B.1.1.7,B.1.258,179,2020-02-20,,325.2
253,Belgium/UZA-UA-8312/2021,2021-01-19,B.1.1.153,239647,1,2,79,True,True,True,True,True,1348,446,1349,115011,169863,B.1.177,B.1.1.153,5867,2020-02-22,0.0,295.7
254,England/LIVE-DE6A05/2021,2021-01-19,B.1.1.7,241346,1,2,3,True,False,True,True,True,12503,6955,12504,23370,133897,B.1.1.448,B.1.1.7,179,2020-02-20,4.0,306.0
255,Luxembourg/LNS4533922/2021,2021-01-19,B.1,242218,10,2,11,True,True,True,True,True,28211,14268,28212,193436,191834,Unknown (R),B.1,191834,2020-12-01,0.0,15.944999999999993
256,Netherlands/ZH-RIVM-10572/2021,2021-01-19,B.1.1,242269,1,2,9,True,True,True,True,True,28254,28112,28255,132746,66845,B.1.177.81,B.1.1.7,179,2020-02-20,10.0,305.2
257,SouthKorea/KDCA1278/2021,2021-01-19,B.1.497,242360,357,2,47,True,True,True,True,True,11916,11896,11917,3997,24635,B.1,B.1.497,1484,2020-03-08,0.0,188.45714285714286
258,Switzerland/BE-ETHZ-470057/2021,2021-01-19,B.1.1,242496,5,2,12,True,True,True,True,True,28095,28049,28096,171220,162333,B.1,B.1.160.16,179,2020-02-20,0.0,318.8
259,Switzerland/ZH-ETHZ-470059/2021,2021-01-19,B.1.160,242647,2,2,4,True,True,True,True,True,20661,17020,20662,238172,238175,B.1.160,B.1.160,238175,2020-11-05,0.0,74.6
260,Turkey/HSGM-1319/2021,2021-01-19,B.1.1.7,242656,22,2,8,False,True,True,True,True,24914,24507,24915,798,211742,B.1,B.1.1.7,179,2020-02-20,5.0,286.0
261,Turkey/HSGM-1326/2021,2021-01-19,B.1.1,242662,2,2,9,True,True,True,True,False,23604,23272,23605,168777,17375,Unknown (R),Unknown (R),179,2020-02-20,8.0,307.376
262,Turkey/HSGM-1329/2021,2021-01-19,B.1.1,242664,22,2,6,False,True,True,True,False,17032,15325,17033,168776,166316,B.1.1.7,Unknown (R),179,2020-02-20,21.0,318.0
263,Turkey/HSGM-1332/2021,2021-01-19,B.1.1.7,242666,2,2,8,False,True,True,True,True,27281,24915,27282,16308,211742,B.1.1,B.1.1.7,179,2020-02-20,6.0,286.0
264,Turkey/HSGM-1350/2021,2021-01-19,B.1.1,242675,38,2,4,False,True,True,True,True,28111,28049,28112,10256,158644,B.1.1,B.1.1.7,179,2020-02-20,3.0,315.6
265,Turkey/HSGM-1384/2021,2021-01-19,B.1.1.7,242681,79,2,4,True,True,True,True,True,23063,22021,23064,3526,210499,B.1.1,B.1.1.7,3526,2020-03-19,0.0,299.6
266,Turkey/HSGM-1478/2021,2021-01-19,B.1.1.409,242688,8,2,12,False,True,True,True,False,25855,25096,25856,223007,173157,B.1,B.1.1.7,1876,2020-01-12,8.0,359.9
267,USA/CA-LACPHL-AF00311/2021,2021-01-19,B.1.402,242749,2,2,9,True,True,True,True,True,20268,20105,20269,197029,239469,B.1,B.1,179,2020-02-20,0.0,325.2
268,USA/LA-ALSR-6529/2021,2021-01-19,B.1,242863,1,2,14,False,True,True,True,True,25090,24843,25091,226100,1483,B.1,B.1,1483,2020-03-08,5.0,313.85876010781675
269,USA/TX-DSHS-2601/2021,2021-01-19,B.1.1,243154,1,2,4,True,True,True,True,True,6356,6353,6357,8874,194296,B.1.1,B.1.1,179,2020-02-20,0.0,148.464
270,USA/WY-WPHL-21011254/2021,2021-01-19,B.1.1.316,243246,2,2,8,False,True,True,True,True,23533,21758,23534,22771,239500,B.1.1,B.1.1.316,179,2020-02-20,6.0,307.10621948242186
271,Belgium/AZDelta-2103154042021/2021,2021-01-20,B.1.177.77,243695,2,2,11,True,True,True,True,False,26801,25887,26802,60721,1,B.1.177.77,B,1,2019-12-26,2.0,316.6
272,Belgium/Jessa_55-2103-000343/2021,2021-01-20,B.1.221,243730,2,2,3,True,True,True,True,False,6941,3744,6942,1407,232171,B.1,B.1.221,179,2020-02-20,9.0,297.94399999999996
273,Netherlands/ZE-RIVM-11011/2021,2021-01-20,B.1.177,246133,4,2,14,True,True,True,True,True,28093,26802,28094,126246,201373,B.1.177,B.1.221,5867,2020-02-22,0.0,283.3625
274,Switzerland/BL-ETHZ-470047/2021,2021-01-20,B.1.177,246371,1,3,10,False,True,True,True,False,6286,5630,6287,164400,238006,B.1.177,Unknown (R),23479,2020-07-06,3.0,178.76125
275,Switzerland/BL-ETHZ-470047/2021,2021-01-20,B.1.177,246371,1,3,10,False,True,True,True,False,27509,26877,27510,238006,105356,Unknown (R),B.1.177,179,2020-02-20,3.0,315.48
