,site,old,new,intersection
1301,1593,740,745,736
1302,1594,934,945,933
1303,1595,72,109,72
1304,1596,55,97,55
1305,1597,54,97,54
1306,1598,179,308,179
1307,1599,269,399,269
1308,1600,28,161,28
1309,1601,236,371,236
1310,1602,30,195,30
1311,1603,35,200,35
1312,1604,18,96,18
1313,1605,36,241,36
1314,1606,78,280,78
1315,1607,16,194,16
1316,1608,15,25,15
1317,1609,237,247,237
1318,1610,40,47,40
1319,1611,22,29,22
1320,1612,159,166,159
1321,1613,241,247,241
1322,1614,13,19,13
1323,1615,46,50,46
1324,1616,159,163,159
1325,1617,16,20,16
1326,1618,50,53,50
1327,1619,29,32,29
1328,1620,38,39,38
1329,1621,19,20,19
1330,1622,40,41,40
1331,1623,252,253,252
1332,1624,23,24,23
1333,1625,256,258,256
1334,1626,15,17,15
1335,1627,624,626,619
1336,1628,53,56,53
1337,1629,52,71,52
1338,1630,29,31,28
1339,1631,14,17,14
1340,1632,30,33,30
1341,1633,62,64,62
1342,1634,22,24,22
1343,1635,27,28,26
1344,1636,62,64,62
1345,1637,11,13,11
1346,1638,16,18,16
1347,1639,46,47,45
1348,1640,45,47,45
1349,1641,24,26,24
1350,1642,91,95,91
1351,1643,46,49,45
1352,1644,16,20,16
1353,1645,97,99,97
1354,1646,31,34,31
1355,1647,10,13,10
1356,1648,106,109,106
1357,1649,1,6,1
1358,1650,14,19,14
1359,1651,58,62,58
1360,1652,49,51,49
1361,1653,7,13,7
1362,1654,15,21,15
1363,1655,56,62,56
1364,1656,10,12,10
1365,1657,23,25,23
1366,1658,40,41,40
1367,1659,164,165,164
1368,1660,19,21,19
1369,1661,16,18,16
1370,1662,39,41,39
1371,1663,143,144,143
1372,1664,18,19,18
1373,1665,5,6,5
1374,1666,12,13,12
1375,1667,18,19,18
1376,1668,25,26,25
1377,1669,27,28,27
1378,1670,267,268,267
1379,1671,8,9,8
1380,1672,14,15,14
1381,1673,28,29,28
1382,1674,17,18,17
1383,1675,45,46,45
1384,1676,13,14,13
1385,1677,42,43,42
1386,1678,51,52,51
1387,1679,14,15,14
1388,1680,21,22,21
1389,1681,190,191,190
1390,1682,88,90,88
1391,1683,94,96,94
1392,1685,91,93,91
1393,1686,100,102,100
1394,1687,58,60,58
1395,1688,46,50,44
1396,1689,23,27,23
1397,1690,18,22,18
1398,1691,69,71,69
1399,1692,34,37,34
1400,1693,28,30,28
1401,1694,15,17,15
1402,1695,3,5,3
1403,1696,81,83,81
1404,1697,38,40,38
1405,1698,15,17,15
1406,1699,68,70,68
1407,1700,30,32,30
1408,1701,95,97,95
1409,1702,29,31,29
1410,1703,39,41,39
1411,1704,23,25,23
1412,1705,21,23,21
1413,1706,9,11,9
1414,1708,52,54,52
1415,1709,28,30,27
1416,1710,294,296,294
1417,1711,41,43,41
1418,1712,15,17,15
1419,1713,25,27,25
1420,1714,108,110,108
1421,1715,44,46,44
1422,1716,138,140,138
1423,1717,44,46,44
1424,1718,38,40,38
1425,1719,73,75,73
1426,1720,32,34,32
1427,1721,79,80,78
1428,1722,597,599,597
1429,1723,76,78,76
1430,1724,20,22,20
1431,1725,7,9,7
1432,1726,24,25,23
1433,1727,87,89,87
1434,1728,29,31,29
1435,1729,227,229,226
1436,1730,80,82,80
1437,1731,29,31,29
1438,1732,43,45,43
1439,1733,19,21,19
1440,1734,92,94,92
1441,1735,29,31,29
1442,1736,64,66,64
1443,1737,27,28,26
1444,1738,474,475,473
1445,1739,23,25,23
1446,1740,55,57,55
1447,1741,82,85,82
1448,1742,141,144,141
1449,1743,67,70,67
1450,1744,8,11,8
1451,1745,25,28,25
1452,1746,9,11,9
1453,1747,112,114,112
1454,1748,41,43,41
1455,1749,20,22,20
1456,1750,24,26,24
1457,1751,11,13,11
1458,1752,53,55,53
1459,1753,70,73,70
1460,1754,9,11,9
1461,1755,16,18,16
1462,1756,20,22,20
1463,1757,57,59,57
1464,1758,731,732,730
1465,1759,29,31,29
1466,1760,30,32,30
1467,1761,8,10,8
1468,1762,109,112,108
1469,1763,25,27,25
1470,1764,13,15,13
1471,1765,17,19,17
1472,1766,34,36,34
1473,1767,12,14,12
1474,1768,20,22,20
1475,1769,33,34,33
1476,1770,9,11,9
1477,1771,22,24,22
1478,1772,80,82,80
1479,1773,4,5,4
1480,1774,25,26,25
1481,1775,11,12,10
1482,1776,7,8,7
1483,1777,53,54,53
1484,1778,43,44,43
1485,1779,122,123,122
1486,1780,133,134,133
1487,1781,9,10,9
1488,1782,54,55,54
1489,1783,21,22,21
1490,1784,46,47,46
1491,1785,23,24,23
1492,1786,12,12,12
1493,1787,22,22,22
1494,1788,24,27,24
1495,1789,33,36,33
1496,1790,9,12,9
1497,1791,48,48,48
1498,1792,13,13,13
1499,1793,7,7,7
1500,1794,19,19,19
1501,1795,34,34,34
1502,1796,43,43,42
1503,1797,2,2,2
1504,1798,26,26,26
1505,1799,15,15,15
1506,1800,90,90,90
1507,1801,25,25,25
1508,1802,26,26,26
1509,1803,45,45,45
1510,1804,29,29,29
1511,1805,40,40,40
1512,1806,33,33,33
1513,1807,35,35,35
1514,1808,39,39,39
1515,1809,29,29,29
1516,1810,33,33,33
1517,1811,34,34,34
1518,1812,472,472,472
1519,1813,101,102,100
1520,1814,9,9,9
1521,1815,29,29,29
1522,1816,15,15,15
1523,1817,20,20,20
1524,1818,25,25,25
1525,1819,72,72,71
1526,1821,79,79,77
1527,1822,19,19,19
1528,1823,38,38,38
1529,1824,143,143,143
1530,1825,256,256,256
1531,1826,1,1,1
1532,1827,14,14,14
1533,1828,13,13,13
1534,1829,36,36,36
1535,1830,43,43,43
1536,1831,49,49,49
1537,1832,114,114,114
1538,1833,14,14,14
1539,1834,24,24,24
1540,1835,37,37,37
1541,1836,39,39,38
1542,1837,24,24,24
1543,1838,13,13,13
1544,1839,47,51,47
1545,1840,31,35,31
1546,1841,10,14,10
1547,1842,47,50,47
1548,1843,111,114,111
1549,1844,24,27,24
1550,1845,22,22,22
1551,1846,72,72,72
1552,1847,82,82,82
1553,1848,133,164,132
1554,1849,21,57,21
1555,1850,38,74,38
1556,1851,77,82,77
1557,1852,17,16,16
1558,1853,188,194,188
1559,1854,48,54,48
1560,1855,51,57,51
1561,1856,61,60,60
1562,1857,128,128,128
1563,1858,26,26,26
1564,1859,45,45,45
1565,1860,51,51,51
1566,1861,30,30,30
1567,1862,92,92,92
1568,1863,18,18,18
1569,1864,33,33,33
1570,1865,9,9,9
1571,1866,49,48,48
1572,1867,29,34,29
1573,1868,22,27,22
1574,1869,60,65,60
1575,1870,61,66,61
1576,1871,27,32,27
1577,1872,10,15,10
1578,1873,56,56,56
1579,1874,65,64,64
1580,1875,53,53,53
1581,1876,64,64,64
1582,1877,110,110,110
1583,1878,276,276,276
1584,1879,93,93,93
1585,1880,24,24,24
1586,1881,51,51,51
1587,1882,139,139,139
1588,1883,51,51,51
1589,1884,801,787,783
1590,1885,79,79,79
1591,1886,57,57,56
1592,1887,141,139,139
1593,1888,42,42,42
1594,1889,164,164,163
1595,1890,159,159,159
1596,1891,42,42,42
1597,1892,55,55,55
1598,1893,13,13,13
1599,1894,27,27,27
1600,1896,14,14,14
1601,1897,43,43,43
1602,1898,12,12,12
1603,1899,63,63,63
1604,1900,73,73,73
1605,1901,80,80,80
1606,1902,39,39,39
1607,1903,47,47,47
1608,1904,43,43,43
1609,1905,59,59,59
1610,1906,50,49,49
1611,1907,15,15,15
1612,1908,81,81,81
1613,1909,331,331,330
1614,1910,43,43,43
1615,1911,326,325,325
1616,1913,299,299,299
1617,1914,255,254,254
1618,1915,149,149,149
1619,1916,23,23,23
1620,1917,147,147,147
1621,1918,56,56,56
1622,1919,228,228,228
1623,1920,21,21,21
1624,1921,52,52,52
1625,1922,31,31,31
1626,1923,28,28,28
1627,1924,14,14,14
1628,1925,27,27,27
1629,1926,254,254,254
1630,1927,53,53,53
1631,1928,31,31,31
1632,1929,238,238,238
1633,1930,39,39,39
1634,1931,165,166,165
1635,1932,37,38,37
1636,1933,21,21,21
1637,1934,14,14,14
1638,1935,44,44,44
1639,1936,66,66,66
1640,1937,52,52,52
1641,1938,332,333,332
1642,1939,29,30,29
1643,1940,58,59,58
1644,1941,44,45,44
1645,1942,102,103,102
1646,1943,268,270,268
1647,1944,123,124,123
1648,1945,39,40,39
1649,1946,100,101,100
1650,1947,34,42,34
1651,1948,24,32,24
1652,1949,13,21,13
1653,1950,24,25,24
1654,1951,25,26,25
1655,1952,6,7,6
1656,1953,21,22,21
1657,1954,84,85,84
1658,1955,27,28,27
1659,1956,43,44,43
1660,1957,149,150,149
1661,1958,71,73,71
1662,1959,144,146,144
1663,1960,230,232,230
1664,1961,71,72,71
1665,1962,147,148,147
1666,1963,26,27,26
1667,1964,46,48,46
1668,1965,62,64,62
1669,1966,29,32,29
1670,1967,15,18,15
1671,1968,520,523,520
1672,1969,18,20,18
1673,1970,26,27,26
1674,1971,75,76,75
1675,1972,13,14,13
1676,1973,388,388,386
1677,1975,16,17,16
1678,1976,58,59,58
1679,1977,72,73,72
1680,1978,77,78,77
1681,1979,45,46,45
1682,1980,75,76,75
1683,1981,38,39,38
1684,1982,42,43,42
1685,1983,39,40,39
1686,1984,12,13,12
1687,1985,5,6,5
1688,1986,0,1,0
1689,1987,22,23,22
1690,1988,1,2,1
1691,1989,109,110,109
1692,1990,45,46,45
1693,1991,20,21,20
1694,1992,98,99,98
1695,1993,55,56,55
1696,1994,14,15,14
1697,1995,1,2,1
1698,1996,34,34,33
1699,1997,165,166,165
1700,1998,21,22,21
1701,1999,60,61,60
1702,2000,36,36,35
1703,2001,67,68,67
1704,2002,20,21,20
1705,2003,633,634,633
1706,2005,236,237,236
1707,2006,54,55,54
1708,2007,8,9,8
1709,2008,24,25,24
1710,2009,14,15,14
1711,2010,25,26,25
1712,2011,43,44,43
1713,2012,19,20,19
1714,2013,67,68,67
1715,2014,11,12,11
1716,2015,302,303,302
1717,2016,8,9,8
1718,2017,14,15,14
1719,2018,55,56,55
1720,2019,37,38,37
1721,2020,50,51,50
1722,2021,7,8,7
1723,2022,19,20,19
1724,2023,158,159,158
1725,2024,29,30,29
1726,2025,84,85,84
1727,2026,35,36,35
1728,2027,28,29,28
1729,2028,48,49,48
1730,2029,45,46,45
1731,2030,30,31,30
1732,2031,112,113,112
1733,2032,48,49,48
1734,2033,15,16,15
1735,2034,6,9,6
1736,2035,343,346,343
1737,2036,69,72,69
1738,2037,471,474,470
1739,2038,44,47,44
1740,2039,12,15,12
1741,2040,373,375,373
1742,2041,18,20,18
1743,2042,9,11,9
1744,2043,32,33,32
1745,2044,124,125,124
1746,2045,8,9,8
1747,2046,29,30,29
1748,2047,93,94,93
1749,2048,161,162,161
1750,2049,8,9,8
1751,2050,9,10,9
1752,2051,73,74,73
1753,2052,9,10,9
1754,2053,18,19,18
1755,2054,52,53,52
1756,2055,8,9,8
1757,2056,38,39,38
1758,2057,52,53,52
1759,2058,66,67,66
1760,2059,84,85,84
1761,2060,48,49,48
1762,2061,504,505,504
1763,2062,800,801,800
1764,2063,16,18,16
1765,2064,12,14,12
1766,2065,144,146,144
1767,2066,28,30,28
1768,2067,23,25,23
1769,2068,21,23,21
1770,2069,95,97,95
1771,2070,100,102,100
1772,2071,49,51,49
1773,2072,99,101,99
1774,2073,27,29,27
1775,2074,28,30,28
1776,2075,78,80,78
1777,2076,56,58,56
1778,2077,19,21,19
1779,2078,77,79,77
1780,2079,16,18,16
1781,2080,36,38,36
1782,2081,91,93,91
1783,2082,17,19,17
1784,2083,83,84,82
1785,2084,5,7,5
1786,2085,32,34,32
1787,2086,293,295,293
1788,2087,15,16,15
1789,2088,22,23,22
1790,2089,56,57,56
1791,2090,21,22,21
1792,2092,40,41,40
1793,2093,23,24,23
1794,2095,210,211,210
1795,2096,3,4,3
1796,2097,26,27,26
1797,2098,63,64,63
1798,2099,0,1,0
1799,2100,15,16,15
1800,2101,17,18,17
1801,2102,152,153,152
1802,2103,0,1,0
1803,2104,32,33,32
1804,2105,18,19,16
1805,2106,461,462,461
1806,2107,32,33,31
1807,2108,14,16,14
1808,2109,24,26,24
1809,2110,704,705,703
1810,2111,32,33,32
1811,2112,48,49,48
1812,2113,610,610,608
1813,2114,25,26,25
1814,2115,2,3,2
1815,2116,55,56,55
1816,2117,107,108,107
1817,2118,57,58,57
1818,2119,94,95,94
1819,2120,18,19,18
1820,2121,94,95,94
1821,2122,16,17,16
1822,2123,81,82,81
1823,2124,20,21,20
1824,2125,25,26,25
1825,2126,12,13,12
1826,2127,62,63,62
1827,2128,54,55,54
1828,2129,40,41,40
1829,2130,41,42,41
1830,2131,38,39,38
1831,2132,18,19,18
1832,2133,20,21,20
1833,2134,20,21,20
1834,2135,127,128,126
1835,2136,9,10,9
1836,2137,188,189,187
1837,2138,29,30,29
1838,2139,22,23,22
1839,2140,25,26,25
1840,2141,92,93,92
1841,2142,151,152,151
1842,2143,445,446,445
1843,2144,617,618,617
1844,2145,20,21,20
1845,2146,184,185,184
1846,2147,209,210,209
1847,2148,29,30,29
1848,2149,65,66,65
1849,2150,50,51,50
1850,2151,128,128,127
1851,2152,49,50,49
1852,2153,55,56,55
1853,2154,11,12,11
1854,2155,156,158,156
1855,2156,238,240,238
1856,2157,3,5,3
1857,2158,80,85,80
1858,2159,27,48,27
1859,2160,47,68,47
1860,2161,75,93,75
1861,2162,28,30,28
1862,2163,39,41,39
1863,2164,147,150,147
1864,2165,34,37,34
1865,2166,25,28,25
1866,2167,119,122,119
1867,2168,10,13,10
1868,2169,15,18,15
1869,2170,14,16,14
1870,2171,17,19,17
1871,2172,60,62,60
1872,2173,110,112,110
1873,2174,49,51,49
1874,2175,26,28,26
1875,2176,60,62,60
1876,2177,86,88,86
1877,2178,21,23,21
1878,2179,16,18,16
1879,2180,66,68,66
1880,2181,5,7,5
1881,2182,58,59,57
1882,2183,21,23,21
1883,2184,42,44,42
1884,2185,82,84,82
1885,2186,4,6,4
1886,2187,12,14,12
1887,2188,15,17,15
1888,2189,611,613,610
1889,2190,2,4,2
1890,2191,8,9,8
1891,2192,15,16,15
1892,2193,45,46,45
1893,2194,61,62,61
1894,2195,47,48,47
1895,2196,31,32,31
1896,2197,329,330,329
1897,2199,2,3,2
1898,2200,22,23,22
1899,2201,50,51,50
1900,2202,45,46,45
1901,2203,28,29,28
1902,2204,20,21,20
1903,2205,30,31,30
1904,2206,38,39,38
1905,2207,69,70,69
1906,2208,11,12,11
1907,2209,28,29,28
1908,2210,115,116,115
1909,2211,4,5,4
1910,2212,29,30,29
1911,2213,21,22,21
1912,2214,15,16,15
1913,2215,42,43,42
1914,2216,34,35,34
1915,2217,9,10,9
1916,2218,47,48,47
1917,2219,89,90,89
1918,2220,60,61,60
1919,2221,115,116,115
1920,2222,27,28,27
1921,2223,90,91,90
1922,2224,43,44,42
1923,2225,12,13,12
1924,2226,99,100,99
1925,2227,130,131,130
1926,2228,47,48,47
1927,2229,94,94,93
1928,2230,29,30,29
1929,2231,40,41,40
1930,2232,505,505,504
1931,2233,35,37,35
1932,2234,8,9,8
1933,2235,72,73,71
1934,2236,17,18,17
1935,2237,8,9,8
1936,2238,29,30,29
1937,2239,29,30,29
1938,2240,65,66,65
1939,2241,16,17,16
1940,2242,33,34,33
1941,2243,43,44,43
1942,2244,43,44,43
1943,2245,211,211,210
1944,2246,211,212,211
1945,2247,28,29,28
1946,2248,28,29,28
1947,2249,43,44,43
1948,2250,12,13,12
1949,2251,44,45,44
1950,2252,51,51,49
1951,2253,25,26,25
1952,2254,33,34,33
1953,2255,46,47,46
1954,2256,3,4,3
1955,2257,27,28,27
1956,2258,66,68,65
1957,2259,48,50,48
1958,2260,98,99,97
1959,2261,14,15,14
1960,2262,46,47,46
1961,2263,129,129,128
1962,2264,31,32,31
1963,2265,76,77,76
1964,2266,30,31,30
1965,2267,41,43,41
1966,2268,138,140,138
1967,2269,37,39,37
1968,2270,31,33,31
1969,2271,57,60,57
1970,2272,259,260,256
1971,2273,83,85,83
1972,2274,18,18,17
1973,2275,27,28,27
1974,2276,79,80,78
1975,2277,34,36,34
1976,2278,13,15,13
1977,2279,14,16,14
1978,2280,56,58,56
1979,2281,164,166,164
1980,2282,34,35,34
1981,2283,39,40,39
1982,2284,51,52,51
1983,2285,39,39,38
1984,2286,55,56,55
1985,2287,14,15,14
1986,2288,40,41,40
1987,2289,17,18,17
1988,2290,60,61,60
1989,2291,8,9,8
1990,2292,34,35,34
1991,2293,107,107,106
1992,2294,21,23,21
1993,2295,82,84,82
1994,2296,32,34,32
1995,2297,29,31,29
1996,2298,2,4,2
1997,2299,151,153,151
1998,2300,13,15,13
1999,2301,23,25,23
2000,2302,12,14,12
2001,2303,13,15,13
2002,2304,38,40,38
2003,2305,404,406,404
2004,2306,510,512,510
2005,2307,4,6,4
2006,2308,13,15,13
2007,2309,58,60,58
2008,2310,8,10,8
2009,2311,17,19,17
2010,2312,3,5,3
2011,2313,9,11,9
2012,2314,60,62,60
2013,2315,12,14,12
2014,2316,18,20,18
2015,2317,77,79,77
2016,2318,63,65,63
2017,2319,12,14,12
2018,2320,15,17,15
2019,2321,19,21,19
2020,2322,1,3,1
2021,2323,56,58,56
2022,2324,83,85,83
2023,2325,93,95,93
2024,2326,22,24,22
2025,2327,14,16,14
2026,2328,10,12,10
2027,2329,78,80,78
2028,2330,6,8,6
2029,2331,27,29,27
2030,2332,15,17,15
2031,2333,33,35,33
2032,2334,645,647,645
2033,2335,72,74,72
2034,2336,47,49,47
2035,2337,37,40,37
2036,2338,112,115,111
2037,2339,21,24,21
2038,2340,70,73,70
2039,2341,24,27,24
2040,2342,36,39,36
2041,2343,53,56,53
2042,2344,95,98,95
2043,2345,32,36,32
2044,2346,31,35,31
2045,2347,10,14,10
2046,2348,43,46,43
2047,2349,0,3,0
2048,2350,32,35,32
2049,2351,11,14,11
2050,2352,1,4,1
2051,2353,31,34,31
2052,2354,28,31,28
2053,2355,16,19,16
2054,2356,72,75,72
2055,2357,47,50,47
2056,2358,170,173,170
2057,2359,32,35,32
2058,2360,16,19,16
2059,2361,29,31,29
2060,2362,18,20,18
2061,2363,28,30,28
2062,2365,29,31,29
2063,2366,0,2,0
2064,2367,32,34,32
2065,2368,46,48,46
2066,2369,39,41,39
2067,2370,41,44,41
2068,2371,127,130,127
2069,2372,30,33,30
2070,2373,0,3,0
2071,2374,20,23,20
2072,2375,33,40,29
2073,2376,36,38,36
2074,2377,34,36,34
2075,2378,20,22,20
2076,2380,20,22,20
2077,2381,117,120,117
2078,2382,22,24,22
2079,2383,34,36,34
2080,2384,10,12,10
2081,2385,23,25,23
2082,2386,27,29,27
2083,2387,24,25,24
2084,2388,606,606,604
2085,2389,44,45,44
2086,2390,51,52,51
2087,2391,3,4,3
2088,2392,18,19,18
2089,2393,54,55,54
2090,2394,17,18,17
2091,2395,238,239,238
2092,2396,34,35,34
2093,2397,41,42,41
2094,2398,220,221,220
2095,2399,33,34,32
2096,2400,2,3,2
2097,2401,192,196,192
2098,2402,16,25,16
2099,2403,2,3,2
2100,2404,57,58,57
2101,2405,4,5,4
2102,2406,50,51,50
2103,2407,166,167,166
2104,2408,2,3,2
2105,2409,3,4,3
2106,2410,120,121,119
2107,2411,36,37,36
2108,2412,2,3,2
2109,2413,74,75,74
2110,2415,0,1,0
2111,2416,280,281,280
2112,2417,6,7,6
2113,2418,42,43,42
2114,2419,18,19,18
2115,2420,3,4,3
2116,2421,41,42,41
2117,2422,19,21,19
2118,2423,7,9,7
2119,2424,47,49,47
2120,2425,21,22,21
2121,2426,62,63,62
2122,2427,12,14,12
2123,2428,33,35,33
2124,2429,1,3,1
2125,2430,23,24,23
2126,2431,35,36,35
2127,2432,160,161,160
2128,2433,240,240,239
2129,2434,256,257,256
2130,2435,46,47,46
2131,2436,56,57,56
2132,2437,64,65,64
2133,2438,55,56,55
2134,2439,33,33,32
2135,2440,55,56,55
2136,2441,113,114,113
2137,2442,46,47,46
2138,2443,43,44,43
2139,2444,27,28,27
2140,2445,532,533,532
2141,2446,65,66,65
2142,2447,273,274,273
2143,2448,89,90,89
2144,2449,191,192,190
2145,2450,206,207,206
2146,2451,2,3,2
2147,2452,16,17,16
2148,2453,422,422,420
2149,2454,41,42,41
2150,2455,711,712,711
2151,2456,29,30,29
2152,2457,6,7,6
2153,2458,185,186,185
2154,2459,101,102,101
2155,2460,17,18,17
2156,2461,33,34,33
2157,2462,249,250,249
2158,2463,9,10,9
2159,2464,16,17,16
2160,2465,31,32,31
2161,2466,34,35,34
2162,2467,42,43,42
2163,2468,70,71,70
2164,2469,156,157,155
2165,2470,308,309,306
2166,2471,27,28,27
2167,2472,23,24,23
2168,2473,54,55,54
2169,2474,10,11,10
2170,2475,26,27,26
2171,2476,29,30,29
2172,2477,24,25,24
2173,2478,10,11,10
2174,2479,17,17,16
2175,2480,53,54,53
2176,2481,3,4,3
2177,2482,36,37,36
2178,2483,86,88,86
2179,2484,43,45,43
2180,2485,879,880,878
2181,2486,3,4,3
2182,2487,6,7,6
2183,2488,287,288,287
2184,2489,42,43,42
2185,2491,33,34,33
2186,2492,26,27,26
2187,2493,41,43,41
2188,2494,243,243,242
2189,2495,1,2,1
2190,2497,142,143,142
2191,2498,41,42,41
2192,2499,63,64,63
2193,2500,29,30,29
2194,2501,15,16,15
2195,2502,45,46,45
2196,2503,17,18,17
2197,2504,76,77,76
2198,2505,8,9,8
2199,2506,42,43,42
2200,2507,84,85,84
2201,2508,368,368,367
2202,2509,607,608,606
2203,2510,51,52,51
2204,2511,21,22,21
2205,2512,67,68,67
2206,2513,27,28,27
2207,2514,39,40,39
2208,2515,33,35,33
2209,2516,78,80,78
2210,2517,0,1,0
2211,2518,105,105,103
2212,2519,14,15,14
2213,2520,1,2,1
2214,2521,20,21,20
2215,2522,34,35,34
2216,2523,499,498,497
2217,2524,60,61,60
2218,2525,53,53,52
2219,2526,48,49,48
2220,2527,241,242,240
2221,2528,60,61,60
2222,2529,16,17,16
2223,2530,48,49,48
2224,2531,83,84,83
2225,2532,3,4,3
2226,2533,58,59,58
2227,2534,133,134,133
2228,2535,26,27,26
2229,2536,629,630,629
2230,2537,31,32,31
2231,2538,11,12,11
2232,2539,54,55,54
2233,2540,10,11,10
2234,2541,17,18,17
2235,2542,15,16,15
2236,2543,25,26,25
2237,2544,119,120,119
2238,2545,38,40,38
2239,2546,7,8,7
2240,2547,10,11,10
2241,2548,18,19,18
2242,2549,27,28,27
2243,2550,120,121,120
2244,2551,64,65,64
2245,2552,14,18,14
2246,2553,1,5,1
2247,2554,28,38,28
2248,2555,8,18,8
2249,2556,20,30,20
2250,2557,12,22,12
2251,2558,47,57,47
2252,2559,36,46,36
2253,2560,45,56,45
2254,2561,38,46,38
2255,2562,9,17,9
2256,2563,36,43,36
2257,2564,51,58,51
2258,2565,31,38,31
2259,2566,24,25,24
2260,2567,7,8,7
2261,2568,45,46,45
2262,2569,10,11,10
2263,2570,204,205,204
2264,2571,51,73,51
2265,2572,47,71,47
2266,2573,12,36,12
2267,2574,252,256,252
2268,2575,15,19,15
2269,2576,18,22,18
2270,2577,82,101,82
2271,2578,37,54,37
2272,2579,17,34,17
2273,2580,34,42,34
2274,2581,40,47,40
2275,2582,54,61,54
2276,2583,93,100,93
2277,2584,31,45,31
2278,2585,142,156,141
2279,2586,4,18,4
2280,2587,69,76,69
2281,2588,27,34,27
2282,2589,64,65,64
2283,2590,60,61,60
2284,2591,72,73,72
2285,2592,97,98,97
2286,2593,108,109,108
2287,2594,127,128,127
2288,2595,82,83,82
2289,2596,64,65,64
2290,2597,49,50,49
2291,2598,0,1,0
2292,2599,82,83,82
2293,2600,53,54,53
2294,2601,17,18,17
2295,2602,36,36,36
2296,2603,0,0,0
2297,2605,28,28,28
2298,2606,29,29,29
2299,2607,138,138,138
2300,2608,16,16,16
2301,2609,9,9,9
2302,2610,87,87,87
2303,2611,44,44,44
2304,2612,31,31,31
2305,2613,4,4,4
2306,2614,18,18,18
2307,2615,2,2,2
2308,2616,2,2,2
2309,2617,16,16,16
2310,2618,93,93,93
2311,2619,3,3,3
2312,2620,33,33,33
2313,2621,8,8,8
2314,2622,10,10,10
2315,2623,342,342,341
2316,2624,27,27,27
2317,2625,16,16,16
2318,2626,61,61,61
2319,2627,88,88,88
2320,2629,27,26,26
2321,2630,17,17,17
2322,2632,118,118,118
2323,2633,26,26,26
2324,2634,0,0,0
2325,2635,34,34,34
2326,2636,9,9,9
2327,2638,193,193,193
2328,2639,70,70,70
2329,2640,15,15,15
2330,2641,31,31,31
2331,2642,56,56,56
2332,2643,5,5,5
2333,2644,558,558,558
2334,2645,20,20,20
2335,2646,14,14,14
2336,2647,250,249,246
2337,2648,91,91,91
2338,2649,24,24,24
2339,2650,137,137,136
2340,2651,26,25,25
2341,2652,84,84,84
2342,2653,59,58,58
2343,2654,37,37,37
2344,2655,27,27,27
2345,2656,21,21,21
2346,2657,12,12,12
2347,2658,43,43,43
2348,2659,300,299,298
2349,2660,2,2,2
2350,2661,5,5,5
2351,2662,168,167,167
2352,2663,7,7,7
2353,2664,43,43,43
2354,2665,26,26,26
2355,2666,1,1,1
2356,2667,121,121,121
2357,2668,155,155,155
2358,2669,96,96,96
2359,2670,1,1,1
2360,2671,51,51,51
2361,2672,36,36,36
2362,2673,5,5,5
2363,2674,15,15,15
2364,2675,334,334,334
2365,2676,307,306,306
2366,2677,9,11,9
2367,2678,6,8,6
2368,2679,26,28,26
2369,2680,56,56,56
2370,2681,8,8,8
2371,2682,14,14,14
2372,2683,24,24,24
2373,2684,19,19,19
2374,2685,32,32,32
2375,2686,3,3,3
2376,2687,19,19,19
2377,2688,19,19,19
2378,2689,32,32,32
2379,2690,2,3,2
2380,2691,12,13,12
2381,2692,30,31,30
2382,2693,13,14,13
2383,2694,15,16,15
2384,2695,597,598,596
2385,2696,2,3,2
2386,2697,19,20,19
2387,2698,295,296,295
2388,2699,28,28,28
2389,2700,119,119,119
2390,2701,156,156,156
2391,2702,3,3,3
2392,2703,1,1,1
2393,2704,181,181,181
2394,2705,16,16,16
2395,2706,619,619,619
2396,2707,24,24,24
2397,2708,92,92,92
2398,2709,1,1,1
