recombinant,sample_id,num_descendant_samples,num_samples,distinct_sample_pango,interval_left,interval_right,num_mutations,Viridian_amplicon_scheme,Artic_primer_version,date_added,group_id,group_size,recombinant_pango,recombinant_scorpio,recombinant_time,recombinant_date,sample,sample_pango,sample_scorpio,sample_time,sample_date,parent_left,parent_left_pango,parent_left_scorpio,parent_left_time,parent_left_date,parent_right,parent_right_pango,parent_right_scorpio,parent_right_time,parent_right_date,parent_mrca,parent_mrca_pango,parent_mrca_scorpio,parent_mrca_time,parent_mrca_date,diffs,max_run_length,num_mutations_k1000,num_mutations_k4,parent_pangonet_distance,net_min_supporting_loci_lft,net_min_supporting_loci_rgt,net_min_supporting_loci_lft_rgt_ge_4
325211,ERR6485055,1,1,1,19678,22027,1,COVID-AMPLISEQ-V1,3,2021-07-09,9a65c937bc,2,B.1.617.2,Delta (B.1.617.2-like),601.3165879205972,2021-06-30,325210,B.1.617.2,Delta (B.1.617.2-like),592.0,2021-07-09,307076,B.1.617.2,Delta (B.1.617.2-like),603.0,2021-06-28,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,934105,BA.2.3,Omicron (BA.2-like),446.9476015617491,2021-12-02,17,5,5,1,1,8,1,False
325811,ERR6331630,6,1,1,20263,24700,0,COVID-ARTIC-V3,3,2021-07-10,5c9c232aea,2,AY.5,Delta (B.1.617.2-like),629.9373336782262,2021-06-02,325810,AY.5,Delta (B.1.617.2-like),591.0,2021-07-10,307500,AY.5,Delta (B.1.617.2-like),629.9373336783262,2021-06-02,216646,B.1.617.2,Delta (B.1.617.2-like),810.7138394197009,2020-12-03,887654,BA.2,Omicron (BA.2-like),452.0000000002004,2021-11-26,24,0,5,0,1,19,5,True
326037,ERR6333468,1,1,1,22052,27875,0,COVID-ARTIC-V3,3,2021-07-10,bb1c0ec6b1,2,AY.4,Delta (AY.4-like),601.6965415314771,2021-06-30,326036,AY.4,Delta (AY.4-like),591.0,2021-07-10,301543,AY.4,Delta (AY.4-like),607.0000000003001,2021-06-24,288175,AY.98,Delta (B.1.617.2-like),622.0000000002001,2021-06-09,59,B.1,.,1120.205274730523,2020-01-28,16,2,4,0,2,9,1,False
330618,SRR17445276,2,1,1,28096,28697,1,COVID-ARTIC-V3,.,2021-07-13,1737376c26,2,Q.3,Alpha (B.1.1.7-like),601.4012586916687,2021-06-30,330617,Q.3,Alpha (B.1.1.7-like),588.0,2021-07-13,317352,Q.3,Alpha (B.1.1.7-like),632.0293754387692,2021-05-30,286975,B.1.1.7,Alpha (B.1.1.7-like),646.1877164437551,2021-05-16,59,B.1,.,1120.205274730523,2020-01-28,92,63,5,1,1,21,4,True
332746,SRR15391206,3,1,1,20177,22027,2,COVID-AMPLISEQ-V1,.,2021-07-14,c055b8feaf,2,AY.20,Delta (B.1.617.2-like),600.0,2021-07-01,332745,AY.20,Delta (B.1.617.2-like),587.0,2021-07-14,312986,AY.20,Delta (B.1.617.2-like),600.0000000001,2021-07-01,303180,AY.20,Delta (B.1.617.2-like),606.0,2021-06-25,59,B.1,.,1120.205274730523,2020-01-28,12,5,7,2,2,5,1,False
334514,SRR17445040,1,1,1,2873,4890,0,COVID-ARTIC-V3,.,2021-07-15,6f9c3c1573,2,AY.67,Delta (B.1.617.2-like),596.4971668801287,2021-07-05,334513,AY.67,Delta (B.1.617.2-like),586.0,2021-07-15,260251,AY.14,Delta (B.1.617.2-like),659.0000000002001,2021-05-03,311150,AY.67,Delta (B.1.617.2-like),601.0000000002001,2021-06-30,59,B.1,.,1120.205274730523,2020-01-28,22,0,4,0,2,5,16,True
336012,ERR6438122,92,1,1,19678,22027,1,COVID-AMPLISEQ-V1,.,2021-07-16,adcdc16b9c,2,AY.42,Delta (B.1.617.2-like),589.0,2021-07-12,336011,AY.42,Delta (B.1.617.2-like),585.0000000002001,2021-07-16,328647,AY.42,Delta (B.1.617.2-like),589.0000000003001,2021-07-12,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,173,B.1,.,1120.2052747303228,2020-01-28,16,5,5,1,2,8,0,False
336516,SRR15391405,2,1,1,11116,11456,0,COVID-AMPLISEQ-V1,.,2021-07-16,3840761238,2,AY.3,Delta (B.1.617.2-like),590.0,2021-07-11,336515,AY.3,Delta (B.1.617.2-like),585.0,2021-07-16,309517,AY.103,Delta (B.1.617.2-like),602.0,2021-06-29,327560,AY.3,Delta (B.1.617.2-like),590.0000000001,2021-07-11,238065,AY.4,Delta (AY.4-like),732.9555369414547,2021-02-19,14,2,4,0,2,3,9,False
346135,ERR6427219,1,1,1,19678,22027,1,COVID-AMPLISEQ-V1,.,2021-07-21,d14f23b8e6,2,AY.4,Delta (AY.4-like),600.0713530111956,2021-07-01,346134,AY.4,Delta (AY.4-like),580.0,2021-07-21,304102,AY.4,Delta (AY.4-like),625.765844469471,2021-06-06,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,19,5,6,1,2,11,0,False
346285,ERR6486365,1,1,1,19678,22027,0,COVID-AMPLISEQ-V1,3,2021-07-21,a89180bd5f,2,AY.4,Delta (AY.4-like),602.4273974540148,2021-06-29,346284,AY.4,Delta (AY.4-like),580.0,2021-07-21,316475,AY.4,Delta (AY.4-like),620.3822314543072,2021-06-11,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,887654,BA.2,Omicron (BA.2-like),452.0000000002004,2021-11-26,16,5,4,0,2,9,1,False
346380,ERR6492374,1,1,1,21836,22027,2,COVID-AMPLISEQ-V1,3,2021-07-21,d8e3111e86,2,AY.120,Delta (B.1.617.2-like),586.6278574665952,2021-07-15,346379,AY.120,Delta (B.1.617.2-like),580.0,2021-07-21,278868,AY.120,Delta (B.1.617.2-like),669.6943342231456,2021-04-23,332251,AY.4,Delta (AY.4-like),587.0,2021-07-14,59,B.1,.,1120.205274730523,2020-01-28,19,5,6,2,2,8,0,False
346432,ERR6495844,2,1,1,19678,22027,0,COVID-AMPLISEQ-V1,3,2021-07-21,fdcbfd9b40,2,AY.4,Delta (AY.4-like),596.0,2021-07-05,346431,AY.4,Delta (AY.4-like),580.0,2021-07-21,342223,AY.4,Delta (AY.4-like),596.0000000001,2021-07-05,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,903506,BA.2,Omicron (BA.2-like),452.0000000001005,2021-11-26,16,5,4,0,2,9,1,False
349841,SRR15391656,22,1,1,21794,22027,1,COVID-AMPLISEQ-V1,.,2021-07-22,9cdc4d639f,2,AY.116.1,Delta (B.1.617.2-like),604.0000000001,2021-06-27,349840,AY.116.1,Delta (B.1.617.2-like),579.0,2021-07-22,305781,AY.116.1,Delta (B.1.617.2-like),604.0000000002001,2021-06-27,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,887654,BA.2,Omicron (BA.2-like),452.0000000002004,2021-11-26,16,5,6,1,3,9,1,False
355137,SRR23612268,1,1,1,22031,22031,2,COVID-ARTIC-V3,.,2021-07-24,9f37e1f2eb,2,AY.44,Delta (B.1.617.2-like),606.2240901827477,2021-06-25,355136,AY.44,Delta (B.1.617.2-like),577.0,2021-07-24,275364,AY.44,Delta (B.1.617.2-like),681.0,2021-04-11,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,220186,B.1.617.2,Delta (B.1.617.2-like),900.4908165913621,2020-09-04,20,5,6,2,2,10,0,False
356439,ERR6416444,11,1,1,23626,27875,0,COVID-ARTIC-V3,3,2021-07-25,1adefa6f1f,2,AY.4,Delta (AY.4-like),601.7550737394304,2021-06-30,356438,AY.4,Delta (AY.4-like),576.0,2021-07-25,330892,AY.4,Delta (AY.4-like),607.0000000001,2021-06-24,288175,AY.98,Delta (B.1.617.2-like),622.0000000002001,2021-06-09,220186,B.1.617.2,Delta (B.1.617.2-like),900.4908165913621,2020-09-04,11,2,4,0,2,7,2,False
357756,SRR15387612,1,1,1,25470,26767,2,COVID-ARTIC-V3,.,2021-07-25,74eed6d342,2,B.1.617.2,.,612.7932930951716,2021-06-19,357755,B.1.617.2,.,576.0,2021-07-25,314491,AY.113,Delta (B.1.617.2-like),633.0072317030942,2021-05-29,7265,B.1.1,.,1047.0,2020-04-10,238162,B.1.617.2,Delta (B.1.617.2-like),933.8159476963114,2020-08-02,51,5,10,2,4,26,4,True
360755,SRR15893776,1,1,1,13027,22026,3,COVID-AMPLISEQ-V1,.,2021-07-26,4c8e2223cc,2,AY.39,Delta (B.1.617.2-like),579.0,2021-07-22,360754,AY.39,Delta (B.1.617.2-like),575.0,2021-07-26,349462,AY.39,Delta (B.1.617.2-like),579.0000000001,2021-07-22,294254,AY.39,Delta (B.1.617.2-like),644.0000000002001,2021-05-18,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,16,5,7,3,2,4,-3,False
362625,ERR6491075,1,1,1,19678,22027,0,COVID-AMPLISEQ-V1,3,2021-07-27,76f20a5114,2,AY.4,Delta (AY.4-like),607.5612732502063,2021-06-24,362624,AY.4,Delta (AY.4-like),574.0,2021-07-27,294442,AY.4,Delta (AY.4-like),627.0000000001,2021-06-04,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,59,B.1,.,1120.205274730523,2020-01-28,16,5,4,0,2,9,1,False
364956,ERR6421583,1,1,1,16050,16074,0,COVID-ARTIC-V3,3,2021-07-28,dfa01d21b1,2,AY.5,Delta (B.1.617.2-like),576.0,2021-07-25,364955,AY.5,Delta (B.1.617.2-like),573.0,2021-07-28,355654,AY.5,Delta (B.1.617.2-like),576.0000000001,2021-07-25,251611,AY.120,Delta (B.1.617.2-like),716.1817644451171,2021-03-07,59,B.1,.,1120.205274730523,2020-01-28,10,0,5,0,2,5,5,True
366278,SRR15406438,1,1,1,18177,19160,1,COVID-ARTIC-V3,.,2021-07-28,934d82b0b9,2,AY.67,Delta (B.1.617.2-like),589.9082533152821,2021-07-12,366277,AY.67,Delta (B.1.617.2-like),573.0,2021-07-28,338171,AY.67,Delta (B.1.617.2-like),601.0000000001,2021-06-30,255962,AY.14,Delta (B.1.617.2-like),659.0000000003001,2021-05-03,173,B.1,.,1120.2052747303228,2020-01-28,23,0,9,1,2,14,8,True
367440,SRR17444327,1,1,1,7927,14014,2,COVID-ARTIC-V3,.,2021-07-28,09280c5b97,2,AY.44,Delta (B.1.617.2-like),580.9072578862141,2021-07-21,367439,AY.44,Delta (B.1.617.2-like),573.0,2021-07-28,299609,AY.103,Delta (B.1.617.2-like),609.0000000003001,2021-06-22,322111,AY.44,Delta (B.1.617.2-like),594.0000000003001,2021-07-07,1189192,BA.5,Omicron (BA.5-like),357.00000000040006,2022-03-01,16,0,6,2,2,4,10,True
368048,ERR6451662,1,1,1,11202,11332,0,COVID-ARTIC-V3,3,2021-07-29,0fd35aa19a,2,AY.8,Delta (B.1.617.2-like),583.4554939384728,2021-07-18,368047,AY.8,Delta (B.1.617.2-like),572.0,2021-07-29,324839,AY.98,Delta (B.1.617.2-like),592.0000000001,2021-07-09,323021,AY.8,Delta (B.1.617.2-like),614.0,2021-06-17,791357,BA.1,Omicron (BA.1-like),468.25378535759074,2021-11-10,35,2,12,0,2,13,19,True
368521,ERR6452783,1,1,1,16076,21648,0,COVID-ARTIC-V3,3,2021-07-29,af8d0687fe,2,B.1.617.2,Delta (B.1.617.2-like),593.1005120756125,2021-07-08,368520,B.1.617.2,Delta (B.1.617.2-like),572.0,2021-07-29,289183,AY.5,Delta (B.1.617.2-like),620.0000000001,2021-06-11,327699,AY.4,Delta (AY.4-like),640.0387613364359,2021-05-22,59,B.1,.,1120.205274730523,2020-01-28,9,0,4,0,2,5,4,True
369130,ERR6457057,1,1,1,5585,6402,1,COVID-ARTIC-V3,3,2021-07-29,db648c5dfa,2,AY.9,Delta (B.1.617.2-like),581.362751554912,2021-07-20,369129,AY.9,Delta (B.1.617.2-like),572.0,2021-07-29,337860,AY.4.7,Delta (AY.4-like),584.0,2021-07-17,336838,AY.9.2,Delta (B.1.617.2-like),640.4825813150771,2021-05-22,887654,BA.2,Omicron (BA.2-like),452.0000000002004,2021-11-26,32,0,6,1,4,6,25,True
371112,SRR16073857,2,1,1,15238,21846,0,COVID-ARTIC-V3,.,2021-07-29,270ae17580,2,AY.5,Delta (B.1.617.2-like),588.2029598137093,2021-07-13,371111,AY.5,Delta (B.1.617.2-like),572.0,2021-07-29,365935,AY.42,Delta (B.1.617.2-like),591.8828568022826,2021-07-10,330679,AY.5,Delta (B.1.617.2-like),657.7765633567797,2021-05-05,887654,BA.2,Omicron (BA.2-like),452.0000000002004,2021-11-26,17,0,7,0,2,7,10,True
371354,SRR17148789,8,1,1,15343,19220,1,COVID-MIDNIGHT-1200,.,2021-07-29,cb265afaa5,2,AY.3,Delta (B.1.617.2-like),579.5440397405528,2021-07-22,371353,AY.3,Delta (B.1.617.2-like),572.0,2021-07-29,272109,AY.3,Delta (B.1.617.2-like),710.5819170131175,2021-03-13,347224,AY.26,Delta (B.1.617.2-like),580.0,2021-07-21,59,B.1,.,1120.205274730523,2020-01-28,31,0,8,1,2,20,8,True
371757,ERR6446480,2,1,1,19678,22027,0,COVID-AMPLISEQ-V1,3,2021-07-30,9e2b1c3744,2,AY.4,Delta (AY.4-like),603.0620379370926,2021-06-28,371756,AY.4,Delta (AY.4-like),571.0,2021-07-30,297340,AY.4,Delta (AY.4-like),610.0,2021-06-21,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,18,5,4,0,2,11,1,False
373052,ERR6491383,1,1,1,21388,22027,2,COVID-AMPLISEQ-V1,3,2021-07-30,848290824b,2,B.1.617.2,Delta (B.1.617.2-like),588.7781189882612,2021-07-13,373051,B.1.617.2,Delta (B.1.617.2-like),571.0,2021-07-30,325678,B.1.617.2,Delta (B.1.617.2-like),596.0,2021-07-05,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,238065,AY.4,Delta (AY.4-like),732.9555369414547,2021-02-19,19,5,6,2,1,9,-2,False
376350,ERR6495160,42,1,1,19678,21893,3,COVID-AMPLISEQ-V1,3,2021-07-31,ca329a6b5b,2,AY.125,Delta (B.1.617.2-like),589.0000000002001,2021-07-12,376349,AY.125,Delta (B.1.617.2-like),570.0,2021-07-31,328710,AY.125,Delta (B.1.617.2-like),589.0000000003001,2021-07-12,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,220186,B.1.617.2,Delta (B.1.617.2-like),900.4908165913621,2020-09-04,20,5,8,3,2,10,0,False
376921,SRR15489508,2,1,1,9679,10029,2,COVID-ARTIC-V3,.,2021-07-31,2e4d235eff,2,AY.103,Delta (B.1.617.2-like),586.0128881430498,2021-07-15,376920,AY.103,Delta (B.1.617.2-like),570.0,2021-07-31,325646,AY.48,Delta (B.1.617.2-like),631.0668999612126,2021-05-31,312974,AY.103,Delta (B.1.617.2-like),641.8849032931942,2021-05-21,220186,B.1.617.2,Delta (B.1.617.2-like),900.4908165913621,2020-09-04,42,5,12,2,2,11,24,True
378870,ERR6479685,1,1,1,10643,12685,0,COVID-ARTIC-V3,3,2021-08-01,062974929e,2,AY.4,Delta (AY.4-like),576.0,2021-07-25,378869,AY.4,Delta (AY.4-like),569.0,2021-08-01,357236,AY.4,Delta (AY.4-like),576.0000000001,2021-07-25,348798,AY.4,Delta (AY.4-like),579.0000000001,2021-07-22,59,B.1,.,1120.205274730523,2020-01-28,9,0,4,0,2,5,4,True
380339,SRR17157536,1,1,1,5649,6319,0,COVID-ARTIC-V3,.,2021-08-01,6cea3bfcf3,2,AY.3.1,Delta (B.1.617.2-like),580.9027772334175,2021-07-21,380338,AY.3.1,Delta (B.1.617.2-like),569.0,2021-08-01,172085,P.1,Gamma (P.1-like),858.7665945220601,2020-10-16,327616,AY.3.1,Delta (B.1.617.2-like),590.0000000001,2021-07-11,59,B.1,.,1120.205274730523,2020-01-28,95,8,7,0,7,7,50,True
383230,SRR15493514,16,1,1,27113,27507,1,COVID-ARTIC-V3,.,2021-08-02,67b3e371dc,2,AY.75,Delta (B.1.617.2-like),579.8065017303368,2021-07-22,383229,AY.75,Delta (B.1.617.2-like),568.0,2021-08-02,326314,AY.75,Delta (B.1.617.2-like),629.6967453664956,2021-06-02,363600,AY.25.1,Delta (B.1.617.2-like),591.861916939343,2021-07-10,59,B.1,.,1120.205274730523,2020-01-28,36,0,7,1,3,29,6,True
383636,SRR15919680,2,1,1,19678,22027,1,COVID-AMPLISEQ-V1,.,2021-08-02,aa8a6b66eb,2,AY.113,Delta (B.1.617.2-like),572.0,2021-07-29,383635,AY.113,Delta (B.1.617.2-like),568.0,2021-08-02,370172,AY.113,Delta (B.1.617.2-like),572.0000000001,2021-07-29,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,59,B.1,.,1120.205274730523,2020-01-28,17,5,5,1,2,10,1,False
387467,SRR15557674,1,1,1,24209,27291,0,COVID-ARTIC-V3,.,2021-08-03,3841080e15,2,AY.44,Delta (B.1.617.2-like),595.3952825032944,2021-07-06,387466,AY.44,Delta (B.1.617.2-like),567.0,2021-08-03,375018,AY.44,Delta (B.1.617.2-like),627.7227214007477,2021-06-04,288475,AY.103,Delta (B.1.617.2-like),682.5067738320547,2021-04-10,59,B.1,.,1120.205274730523,2020-01-28,15,0,4,0,2,9,6,True
389317,ERR6482421,1,1,1,17332,18115,1,COVID-ARTIC-V3,3,2021-08-04,221e2a0396,2,AY.6,Delta (B.1.617.2-like),578.216305733978,2021-07-23,389316,AY.6,Delta (B.1.617.2-like),566.0,2021-08-04,368662,AY.6,Delta (B.1.617.2-like),595.8664924460408,2021-07-06,277517,AY.4,Delta (AY.4-like),633.0,2021-05-29,220186,B.1.617.2,Delta (B.1.617.2-like),900.4908165913621,2020-09-04,15,0,6,1,2,9,5,True
391756,SRR15919758,4,1,1,20815,22026,2,COVID-AMPLISEQ-V1,.,2021-08-04,80dede76c4,2,AY.119,Delta (B.1.617.2-like),572.0,2021-07-29,391755,AY.119,Delta (B.1.617.2-like),566.0000000001,2021-08-04,370939,AY.119,Delta (B.1.617.2-like),572.0000000001,2021-07-29,309427,AY.4,Delta (AY.4-like),602.0,2021-06-29,59,B.1,.,1120.205274730523,2020-01-28,18,5,7,2,2,7,0,False
392387,ERR6488290,1,1,1,19678,22027,2,COVID-AMPLISEQ-V1,3,2021-08-05,320adbeed5,2,AY.4,Delta (AY.4-like),583.1531046017521,2021-07-18,392386,AY.4,Delta (AY.4-like),565.0,2021-08-05,280504,AY.4,Delta (AY.4-like),629.0,2021-06-02,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,18,5,6,2,2,9,0,False
392422,ERR6491292,1,1,1,21639,22027,1,COVID-AMPLISEQ-V1,3,2021-08-05,6abdaeeddf,2,AY.4.3,Delta (AY.4-like),575.75909145593,2021-07-26,392421,AY.4.3,Delta (AY.4-like),565.0,2021-08-05,337648,AY.4.3,Delta (AY.4-like),584.0,2021-07-17,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,19,5,6,1,3,10,-1,False
394632,SRR15583342,40,1,1,22228,27604,1,COVID-ARTIC-V3,.,2021-08-05,13a17f1e80,2,B.1.617.2,Delta (B.1.617.2-like),588.1319790004347,2021-07-13,394631,B.1.617.2,Delta (B.1.617.2-like),565.0,2021-08-05,250694,AY.39,Delta (B.1.617.2-like),664.0000000003001,2021-04-28,313181,AY.62,Delta (B.1.617.2-like),660.2152217111624,2021-05-02,59,B.1,.,1120.205274730523,2020-01-28,28,0,6,1,2,21,6,True
395805,ERR6495233,1,1,1,21517,22027,0,COVID-AMPLISEQ-V1,3,2021-08-06,2c885b56a7,2,AY.4,Delta (AY.4-like),574.5157092483623,2021-07-27,395804,AY.4,Delta (AY.4-like),564.0,2021-08-06,344960,AY.4,Delta (AY.4-like),580.0,2021-07-21,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,238065,AY.4,Delta (AY.4-like),732.9555369414547,2021-02-19,18,5,5,0,2,11,1,False
396951,ERR6631759,1,1,1,6944,7124,3,COVID-ARTIC-V3,3,2021-08-06,fab53a3432,2,AY.9.2,Delta (B.1.617.2-like),575.0179315533985,2021-07-26,396950,AY.9.2,Delta (B.1.617.2-like),564.0,2021-08-06,336040,AY.4,Delta (AY.4-like),585.0,2021-07-16,322503,AY.9.2,Delta (B.1.617.2-like),683.4493053774213,2021-04-09,903506,BA.2,Omicron (BA.2-like),452.0000000001005,2021-11-26,32,0,8,3,3,6,23,True
398296,SRR15629270,12,1,1,20763,22026,1,COVID-AMPLISEQ-V1,.,2021-08-06,96f8d73aae,2,AY.39,Delta (B.1.617.2-like),572.9110075358467,2021-07-29,398295,AY.39,Delta (B.1.617.2-like),564.0,2021-08-06,344123,AY.39,Delta (B.1.617.2-like),581.0000000002001,2021-07-20,329091,AY.39.1,Delta (B.1.617.2-like),589.0,2021-07-12,903506,BA.2,Omicron (BA.2-like),452.0000000001005,2021-11-26,16,5,5,1,1,7,0,False
398986,ERR6494788,1,1,1,19678,22027,0,COVID-AMPLISEQ-V1,3,2021-08-07,b60ce530e8,2,AY.4,Delta (AY.4-like),579.1759647557715,2021-07-22,398985,AY.4,Delta (AY.4-like),563.0,2021-08-07,376275,AY.4,Delta (AY.4-like),591.3010725498945,2021-07-10,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,1189192,BA.5,Omicron (BA.5-like),357.00000000040006,2022-03-01,16,5,4,0,2,9,1,False
400258,ERR6639646,5,1,1,21847,27875,2,COVID-ARTIC-V3,3,2021-08-07,0f29d548b7,2,AY.4,Delta (AY.4-like),578.6476471693079,2021-07-23,400257,AY.4,Delta (AY.4-like),563.0,2021-08-07,269491,AY.4,Delta (AY.4-like),644.0000000001,2021-05-18,288175,AY.98,Delta (B.1.617.2-like),622.0000000002001,2021-06-09,1205299,BA.5.2,Omicron (BA.5-like),342.9280766703952,2022-03-16,13,2,6,2,2,7,2,False
402561,ERR6569117,2,1,1,20081,22027,3,COVID-AMPLISEQ-V1,3,2021-08-08,58b43f8676,2,AY.4,Delta (AY.4-like),571.4528548830567,2021-07-30,402560,AY.4,Delta (AY.4-like),562.0,2021-08-08,334666,AY.4,Delta (AY.4-like),614.0,2021-06-17,309428,AY.4,Delta (AY.4-like),602.0,2021-06-29,1189190,BA.5.2.1,Omicron (BA.5-like),342.92807667019525,2022-03-16,15,5,7,3,2,5,0,False
405949,SRR16318274,1,1,1,7125,8986,1,COVID-ARTIC-V3,.,2021-08-09,d1a7716f8e,2,AY.25,Delta (B.1.617.2-like),585.3070567223306,2021-07-16,405948,AY.25,Delta (B.1.617.2-like),561.0,2021-08-09,260251,AY.14,Delta (B.1.617.2-like),659.0000000002001,2021-05-03,320480,AY.25.1,Delta (B.1.617.2-like),623.0000000002003,2021-06-08,887654,BA.2,Omicron (BA.2-like),452.0000000002004,2021-11-26,30,0,8,1,3,9,20,True
408173,SRR15585515,2,2,1,27508,27557,1,COVID-ARTIC-V3,.,2021-08-10,ef4710d58f,3,AY.25.1,Delta (B.1.617.2-like),574.0399763233875,2021-07-27,408171,AY.25.1,Delta (B.1.617.2-like),560.0,2021-08-10,357616,AY.25.1,Delta (B.1.617.2-like),576.0,2021-07-25,329013,AY.120.1,Delta (B.1.617.2-like),589.0,2021-07-12,903506,BA.2,Omicron (BA.2-like),452.0000000001005,2021-11-26,47,16,5,1,4,10,1,False
410200,ERR6532172,4,1,1,18265,25003,0,COVID-ARTIC-V3,3,2021-08-11,2e2848d84b,2,AY.120,Delta (B.1.617.2-like),587.0,2021-07-14,410199,AY.120,Delta (B.1.617.2-like),559.0,2021-08-11,384269,AY.120,Delta (B.1.617.2-like),587.0000000001,2021-07-14,331041,AY.4,Delta (AY.4-like),623.4187805691474,2021-06-08,238065,AY.4,Delta (AY.4-like),732.9555369414547,2021-02-19,12,0,4,0,2,7,5,True
410707,ERR6572774,1,1,1,21058,22027,0,COVID-AMPLISEQ-V1,3,2021-08-11,b4d698e5d5,2,AY.4,Delta (AY.4-like),587.8702110267972,2021-07-14,410706,AY.4,Delta (AY.4-like),559.0,2021-08-11,290424,AY.4,Delta (AY.4-like),617.0000000001,2021-06-14,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,18,5,5,0,2,11,1,False
410724,ERR6574263,14,1,1,15907,18905,3,COVID-AMPLISEQ-V1,3,2021-08-11,06638855dd,2,AY.42,Delta (B.1.617.2-like),576.6761431049108,2021-07-25,410723,AY.42,Delta (B.1.617.2-like),559.0000000002001,2021-08-11,324142,AY.42,Delta (B.1.617.2-like),654.3856293542174,2021-05-08,352974,AY.125,Delta (B.1.617.2-like),662.5738013685851,2021-04-30,59,B.1,.,1120.205274730523,2020-01-28,15,0,8,3,2,7,5,True
411301,SRR15877561,1,1,1,19678,22027,1,COVID-AMPLISEQ-V1,.,2021-08-11,51b44b85dc,2,AY.116,Delta (B.1.617.2-like),561.0,2021-08-09,411300,AY.116,Delta (B.1.617.2-like),559.0,2021-08-11,405693,AY.116,Delta (B.1.617.2-like),561.0000000001,2021-08-09,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,220186,B.1.617.2,Delta (B.1.617.2-like),900.4908165913621,2020-09-04,19,5,6,1,2,11,0,False
411345,SRR15916348,1,1,1,18648,22027,2,COVID-AMPLISEQ-V1,.,2021-08-11,db02db8f54,2,AY.107,Delta (B.1.617.2-like),569.1868779590873,2021-08-01,411344,AY.107,Delta (B.1.617.2-like),559.0,2021-08-11,360766,AY.107,Delta (B.1.617.2-like),575.0,2021-07-26,297907,AY.107,Delta (B.1.617.2-like),611.0000000002008,2021-06-20,1149783,BA.4,Omicron (BA.4-like),384.3031366593406,2022-02-02,14,5,6,2,2,2,2,False
413359,ERR6557788,1,1,1,13502,21846,0,COVID-ARTIC-V3,3,2021-08-12,001aef93d3,2,AY.122,Delta (B.1.617.2-like),561.0,2021-08-09,413358,AY.122,Delta (B.1.617.2-like),558.0,2021-08-12,372855,AY.122,Delta (B.1.617.2-like),571.0000000001,2021-07-30,404366,AY.4,Delta (AY.4-like),561.0000000002001,2021-08-09,887654,BA.2,Omicron (BA.2-like),452.0000000002004,2021-11-26,19,2,7,0,2,7,9,True
413874,SRR15877765,40,1,1,22028,22029,0,COVID-AMPLISEQ-V1,.,2021-08-12,e8bb170879,2,AY.117,Delta (B.1.617.2-like),560.0000000001,2021-08-10,413873,AY.117,Delta (B.1.617.2-like),558.0,2021-08-12,408655,AY.117,Delta (B.1.617.2-like),560.0000000002001,2021-08-10,384002,AY.117,Delta (B.1.617.2-like),611.0000000002008,2021-06-20,59,B.1,.,1120.205274730523,2020-01-28,11,5,4,0,2,5,1,False
414488,DRR321268,5,2,1,26768,27390,1,COVID-ARTIC-V3,.,2021-08-13,c179e2745f,3,XC,.,589.4922045641583,2021-07-12,414486,XC,.,557.0,2021-08-13,269371,AY.29,Delta (B.1.617.2-like),644.0,2021-05-18,57543,B.1.1.7,Alpha (B.1.1.7-like),830.0,2020-11-13,1189192,BA.5,Omicron (BA.5-like),357.00000000040006,2022-03-01,86,8,15,1,5,41,15,True
