usher_node,pango_counts,sc2ts_mrca,sc2ts_num_descendants,sc2ts_closest_recombinant,sc2ts_closest_recombinant_path_len,usher_num_descendants
node_539409,"{'XBB.1.15': 60, 'BL.1': 81, 'CH.1.1': 1484, 'BN.1.4': 87, 'XBB.1.5': 3361, 'BA.2.75': 63, 'BN.1.2': 97, 'BN.1.5': 296, 'XBB.1.5.5': 7, 'CH.1.1.19': 161, 'XBB.1.5.47': 29, 'BM.1.1': 42, 'CA.7': 69, 'BN.1.3.1': 267, 'FL.13': 8, 'XBB.1': 525, 'XBB.2': 103, 'CH.1.1.1': 462, 'BN.1': 235, 'XBB': 72, 'XBB.1.5.31': 83, 'CH.1.1.2': 247, 'DV.2': 44, 'XBB.1.5.18': 117, 'DV.6': 457, 'BM.1.1.3': 130, 'BA.2.75.5': 117, 'BL.2': 31, 'FL.3': 68, 'XBB.1.5.16': 40, 'CB.1': 24, 'BN.1.2.1': 103, 'DV.3': 128, 'XBB.1.5.7': 224, 'EK.3': 5, 'BN.1.3.5': 9, 'CH.1.1.13': 106, 'BR.2.1': 79, 'CH.1.1.11': 61, 'XBB.1.5.32': 69, 'BN.3.1': 21, 'XBB.1.5.66': 15, 'XBB.1.9': 19, 'XBB.1.5.20': 64, 'DV.3.1': 28, 'XBB.1.5.33': 36, 'FJ.1': 37, 'XBB.1.5.95': 28, 'FH.1': 8, 'BA.2.75.4': 17, 'XBB.1.5.11': 40, 'BA.2.75.2': 294, 'CH.1.1.28': 58, 'XBF': 124, 'BN.1.3': 248, 'BY.1': 71, 'GD.2': 1, 'XBB.1.5.30': 14, 'BN.1.7': 94, 'XBB.1.11': 2, 'CJ.1.2': 26, 'XBB.1.5.13': 104, 'XBB.1.5.57': 5, 'CH.1.1.23': 4, 'XBB.1.5.15': 88, 'BM.4.1.1': 75, 'BA.2.75.1': 147, 'XBB.1.5.65': 5, 'XBB.1.5.1': 40, 'BN.6': 35, 'XBB.1.18': 2, 'XBB.1.5.41': 2, 'CH.1.1.9': 62, 'XBF.4': 22, 'XBB.1.5.19': 36, 'FD.4': 18, 'EG.1': 9, 'XBB.1.18.1': 3, 'EM.1': 57, 'CH.1.1.8': 40, 'BA.2.75.7': 9, 'BA.2.75.3': 35, 'XBB.1.5.88': 9, 'XBB.3': 27, 'CJ.1.1': 6, 'CA.5': 21, 'CA.1': 47, 'XBB.2.1': 12, 'XBB.2.5': 33, 'FD.1': 10, 'GP.2': 25, 'XBB.1.5.24': 19, 'BN.1.2.3': 9, 'XBB.2.11.1': 18, 'BM.1.1.1': 8, 'FL.3.1': 19, 'BR.1': 45, 'BN.3': 3, 'FD.2': 23, 'XBQ': 14, 'XBB.1.5.34': 14, 'XBB.8': 8, 'BN.1.4.5': 10, 'BY.1.2.1': 1, 'XBB.1.5.104': 1, 'XBB.2.7': 5, 'DV.1.1': 61, 'BL.6': 5, 'XBB.1.5.17': 64, 'GP.3': 19, 'XBB.1.5.36': 12, 'CH.1.1.25': 21, 'CH.1.1.3': 15, 'XBB.1.5.51': 23, 'FL.27': 4, 'BN.1.9': 11, 'XBB.1.5.63': 4, 'XBB.1.5.25': 27, 'XBB.1.5.61': 11, 'XBB.1.5.21': 46, 'CH.1.1.6': 76, 'XBB.1.5.52': 50, 'CH.1.1.5': 30, 'CH.1.1.27': 5, 'XBB.1.5.46': 5, 'CH.1.1.10': 54, 'XBB.1.5.9': 14, 'XBB.1.5.107': 8, 'GC.2': 10, 'XBB.6.1': 9, 'CH.1.1.7': 3, 'BN.1.4.1': 18, 'XBB.1.5.67': 25, 'XBB.1.5.62': 23, 'XBB.1.9.1': 35, 'BN.1.3.6': 36, 'CA.3': 18, 'CH.1.1.14': 28, 'BA.2': 10, 'CJ.1.3': 6, 'XBB.1.5.80': 12, 'XBB.3.1': 5, 'XBB.1.5.48': 42, 'XBB.1.5.4': 22, 'FL.18': 3, 'XBB.1.5.23': 3, 'FL.3.2': 22, 'BL.1.4': 6, 'BR.1.2': 30, 'FZ.2': 1, 'EG.3': 1, 'BN.1.1.1': 5, 'DV.5': 7, 'XBB.1.5.96': 16, 'XBB.1.35': 2, 'EG.1.4': 2, 'DS.1': 3, 'BM.1': 13, 'FL.1': 9, 'FL.3.3': 5, 'XBB.1.45.1': 3, 'CV.1': 35, 'XBB.1.5.55': 20, 'BN.4': 2, 'BN.1.4.3': 10, 'XBB.1.5.6': 7, 'XBB.3.2': 10, 'DS.3': 1, 'EK.2': 5, 'XBF.3': 22, 'XBB.1.5.14': 4, 'CH.1.1.24': 19, 'HT.1': 3, 'XBB.1.45': 2, 'FL.5': 5, 'XBB.1.5.28': 3, 'XBB.1.5.3': 17, 'BN.1.2.4': 4, 'XBB.1.5.26': 4, 'XBB.1.22.1': 1, 'CA.3.1': 12, 'BY.1.2': 14, 'EJ.1': 5, 'FL.10': 4, 'XBB.1.5.90': 3, 'FZ.1': 9, 'BR.5': 4, 'XBB.1.5.69': 11, 'XBB.2.6': 23, 'BM.2': 4, 'DV.7': 5, 'XBB.1.32': 11, 'XBB.1.1': 19, 'BL.4': 4, 'XBB.1.5.64': 3, 'BN.1.4.2': 1, 'XBB.2.10': 4, 'CH.1': 3, 'BN.1.3.7': 3, 'DV.1': 11, 'XBB.1.5.12': 7, 'EJ.2': 9, 'BN.1.1': 16, 'BM.5': 3, 'XBB.2.4': 4, 'EG.1.3': 1, 'BN.5': 20, 'BN.2': 3, 'CH.1.1.17': 9, 'XBB.2.8': 13, 'BN.1.5.2': 6, 'XBB.1.4.1': 9, 'BN.1.3.12': 8, 'XBB.1.13': 7, 'XBB.1.30': 4, 'BN.1.10': 10, 'XBB.1.5.8': 10, 'XBF.7': 3, 'XBB.1.5.91': 3, 'XBB.1.5.73': 3, 'BN.1.3.4': 2, 'XBB.1.5.2': 10, 'FL.4': 5, 'XBB.1.34': 2, 'BM.1.1.5': 10, 'XBB.1.14': 1, 'XBB.1.5.75': 1, 'XBB.1.5.39': 4, 'DV.4': 2, 'XBB.1.5.97': 3, 'BN.1.2.2': 7, 'XBB.6': 2, 'CH.1.1.15': 4, 'XBB.4': 2, 'XBB.1.5.49': 13, 'XBB.1.37': 3, 'XBF.9': 4, 'XBB.1.43.1': 3, 'XBB.1.5.35': 4, 'BM.1.1.2': 1, 'XBB.9': 2, 'XBB.2.2': 6, 'XBF.1': 2, 'XBB.1.5.93': 1, 'XBB.1.5.10': 5, 'GC.1': 1, 'XBB.1.5.37': 2, 'XBB.1.5.40': 1, 'HT.2': 1, 'BA.2.75.10': 6, 'XBK': 6, 'DS.2': 1, 'FL.17': 2, 'XBB.1.5.38': 3, 'XBB.1.5.86': 1, 'XBF.2': 4, 'CH.1.1.20': 2, 'XBB.1.5.77': 6, 'FL.3.4': 4, 'XBB.1.5.56': 4, 'XBB.1.5.79': 2, 'XBB.1.4': 8, 'FD.3': 1, 'XBB.1.3': 2, 'CH.1.1.30': 1, 'XBK.1': 1, 'GA.1': 1, 'XBF.6': 2, 'BA.2.75.6': 11, 'XBH': 6, 'BL.3': 4, 'BL.1.1': 1, 'BN.2.1': 7, 'FG.1': 1, 'FL.23': 2, 'FK.1.2': 1, 'EU.1.1': 1, 'XBB.1.43': 1, 'CJ.1': 1, 'XBB.3.5': 2, 'XBB.1.5.43': 2, 'FG.2': 2, 'XBB.1.7': 3, 'FK.1': 1, 'XBB.1.5.60': 1, 'EK.2.1': 1, 'FG.3': 3, 'XBB.1.9.4': 2, 'XBF.10': 1, 'CA.2': 3, 'XBB.1.5.78': 2, 'BN.1.3.8': 1, 'BM.2.1': 1, 'BN.1.2.5': 1, 'BL.1.3': 2, 'XBB.1.5.102': 1, 'XBB.1.9.2': 1, 'BM.4': 1, 'XBB.1.29': 1, 'EG.4': 1, 'GP.1': 4, 'CH.1.1.26': 1, 'XBB.1.28': 1, 'BM.4.1': 1, 'XBB.1.5.59': 2, 'BR.4': 1, 'FL.31': 1, 'CH.2': 1, 'XBF.5': 1, 'FD.4.1': 1, 'XBB.1.46': 1, 'FT.3': 1, 'XBB.1.5.100': 1, 'CH.3.1': 1, 'FL.2': 1}",887654,527719,-1,2147483648,13803
SRR20117083,{'AY.119': 1},894693,1,894694,1,1
ERR7684974,{'AY.4': 1},802199,1,-1,2147483648,1
SRR19817979,{'BA.1.1.18': 1},996931,1,-1,2147483648,1
node_504575,{'BA.1.18': 1},1097664,1,-1,2147483648,1
node_180840,{'AY.4.2': 2},630567,4,630568,1,2
ERR7791194,{'AY.98': 1},2254171,1,-1,2147483648,1
ERR7137303,{'AY.4': 1},632621,1,-1,2147483648,1
node_119625,{'AY.4': 2},446496,2,-1,2147483648,2
SRR15877522,{'AY.113': 1},413812,1,295320,7,1
node_517061,{'BA.2.12.1': 2},1259604,2,-1,2147483648,2
ERR5215255,{'B.1.177': 1},106688,1,-1,2147483648,1
SRR20918306,{'AY.119': 1},891391,1,295320,8,1
ERR6817560,{'AY.4': 1},527931,1,-1,2147483648,1
node_345112,{'B.1.1': 2},18970,4,-1,2147483648,2
ERR7148099,{'AY.4': 1},618005,1,-1,2147483648,1
ERR7158899,{'AY.4': 1},629941,1,-1,2147483648,1
node_181732,{'AY.100': 1},710757,1,-1,2147483648,1
SRR16670234,{'B.1.1.7': 1},251253,1,-1,2147483648,1
ERR6997670,{'B.1.617.2': 1},574333,1,-1,2147483648,1
ERR6761008,{'AY.4': 1},443409,1,443410,1,1
node_633561,{'BA.2': 1},1099994,1,1099995,1,1
SRR15776839,{'AY.62': 1},413712,1,-1,2147483648,1
ERR4905768,{'B.1.177.17': 1},58425,1,-1,2147483648,1
node_180802,{'AY.4.2.2': 2},662436,2,662437,1,2
node_495016,{'BA.1.17': 2},1009544,2,-1,2147483648,2
ERR7704756,{'AY.121.1': 1},849418,1,-1,2147483648,1
node_82100,{'AY.4': 7},613170,7,-1,2147483648,7
node_193510,{'AY.34': 2},654189,2,-1,2147483648,2
node_600385,{'BA.5.2': 2},1360025,2,1189192,10,2
node_45691,{'AY.117': 9},715201,9,-1,2147483648,9
ERR9216801,{'BA.2': 1},1110347,1,-1,2147483648,1
node_184146,{'AY.107': 2},448270,2,295320,12,2
node_409046,{'B.1.1.7': 12},127706,12,-1,2147483648,12
SRR20246200,{'AY.100': 1},677251,1,-1,2147483648,1
SRR15983091,{'AY.39.1': 1},488817,1,-1,2147483648,1
ERR6733995,{'AY.4': 1},482703,1,-1,2147483648,1
node_182314,{'B.1.617.2': 5},496367,5,496367,0,5
SRR20762631,{'AY.100': 1},663586,1,-1,2147483648,1
SRR22296121,{'CA.5': 1},1401302,1,-1,2147483648,1
node_124687,{'AY.4': 1},907118,1,-1,2147483648,1
node_120884,{'AY.4': 2},518533,2,-1,2147483648,2
SRR18774968,{'BA.1.1': 1},1111815,1,-1,2147483648,1
SRR15555270,{'AY.25.1': 1},387092,1,-1,2147483648,1
node_175436,{'AY.100': 3},758669,3,-1,2147483648,3
node_232635,{'AY.46': 2},676841,2,-1,2147483648,2
SRR16829531,{'AY.113': 1},612982,1,295320,6,1
SRR21539649,{'BA.5.1.22': 1},1350961,1,1189192,5,1
node_87260,{'AY.4': 1},849158,1,-1,2147483648,1
ERR6757274,{'AY.4': 1},474300,1,295320,4,1
SRR17367056,{'AY.4': 1},849669,1,-1,2147483648,1
node_160655,{'AY.4': 2},431709,2,-1,2147483648,2
node_296569,{'AY.44': 5},599527,560,-1,2147483648,5
node_357657,{'B.1.1.7': 5},185109,5,-1,2147483648,5
ERR6828669,{'AY.124': 1},519557,1,295320,6,1
SRR18803299,{'BA.1.1': 1},1013995,1,-1,2147483648,1
ERR7141593,{'AY.4': 1},483038,1,483039,1,1
SRR15993439,{'AY.39': 1},440845,2,-1,2147483648,1
SRR21970976,{'CA.5': 1},1386478,1,-1,2147483648,1
ERR8568657,{'BA.1.12': 1},998954,1,-1,2147483648,1
SRR18799837,{'BA.1.20': 1},976130,1,-1,2147483648,1
SRR20226638,{'AY.120.1': 1},716031,1,716032,1,1
node_611134,"{'BA.5': 14, 'BA.5.3.1': 2}",1294934,16,1189192,2,16
SRR16741551,{'B.1.1.7': 1},233346,1,-1,2147483648,1
SRR16883487,{'AY.3': 1},631636,1,-1,2147483648,1
node_113231,{'AY.4.8': 16},812951,16,-1,2147483648,16
node_495344,{'BA.1': 2},1086804,2,1086804,0,2
node_181076,{'AY.4': 1},560800,1,560801,1,1
node_191861,{'AY.119': 3},728793,3,-1,2147483648,3
node_531973,{'BA.2': 2},2739432,2,-1,2147483648,2
ERR7794119,{'AY.43': 1},880284,1,-1,2147483648,1
SRR12528735,{'D.2': 1},21244,1,-1,2147483648,1
node_504686,"{'BA.1': 21, 'BA.1.1': 10, 'BA.1.18': 3, 'BA.1.1.18': 5}",791357,341822,-1,2147483648,39
node_5901,{'B.1.214': 2},264915,2,264915,0,2
node_384138,{'B.1.1.7': 2},258872,2,-1,2147483648,2
SRR17187152,{'AY.100': 1},838260,1,-1,2147483648,1
node_655761,{'BA.2': 3},1201380,3,-1,2147483648,3
node_192759,{'B.1.617.2': 41},320389,42,-1,2147483648,41
SRR16518465,{'AY.3': 1},558154,1,558155,1,1
node_505768,{'XAC': 18},1219046,18,964555,4,18
SRR22011937,{'BA.4.6': 1},1387781,1,-1,2147483648,1
node_574372,{'BQ.1.13.1': 2},1408073,97,1189192,13,2
SRR20565536,{'BA.2': 1},1192407,1,-1,2147483648,1
SRR19260007,{'AY.103': 1},878466,1,-1,2147483648,1
node_504263,"{'BA.1.18': 1, 'BA.1.1': 1}",1024766,2,-1,2147483648,2
node_174314,{'AY.100': 57},534247,92,-1,2147483648,57
SRR22986640,{'AY.103': 1},550420,1,-1,2147483648,1
node_485547,{'BA.1.17.2': 7},791357,341822,-1,2147483648,7
ERR6634589,{'AY.4': 1},439795,1,295320,5,1
ERR6660623,{'AY.4': 1},455455,1,-1,2147483648,1
node_517587,{'BA.2.12': 2},1114247,3,-1,2147483648,2
SRR20939603,{'AY.119': 1},847519,1,-1,2147483648,1
SRR16063965,{'AY.119.2': 1},452931,1,-1,2147483648,1
node_223562,{'AY.118': 7},516865,7,-1,2147483648,7
SRR16901758,{'AY.3': 1},647988,1,-1,2147483648,1
ERR6342078,{'AY.98': 1},318936,1,-1,2147483648,1
node_346168,{'B.1.1.7': 658},68128,658,-1,2147483648,658
node_98480,{'AY.4.2.2': 75},717038,75,-1,2147483648,75
ERR9653725,{'BA.2': 1},1208628,1,-1,2147483648,1
SRR16381073,{'AY.105': 1},549210,1,295320,5,1
node_221618,{'AY.39': 4},323661,5,-1,2147483648,4
ERR7441667,{'B.1.1.7': 1},225707,1,-1,2147483648,1
node_10572,{'B.1.2': 1},213401,1,-1,2147483648,1
node_333966,{'AY.75': 16},383229,16,383230,1,16
ERR9934474,{'BA.5.2.1': 1},1286188,1,1189192,9,1
SRR20942480,{'AY.122': 1},868232,1,-1,2147483648,1
node_661668,{'B.1.1.29': 19},11180,20,-1,2147483648,19
node_181885,{'AY.100': 13},549191,43,-1,2147483648,13
ERR7745082,{'AY.5': 1},860014,1,-1,2147483648,1
node_181386,{'AY.39': 1},600002,2,-1,2147483648,1
SRR16700270,{'C.37': 1},334493,1,-1,2147483648,1
node_582166,{'BF.27': 2},1373411,2,1373412,1,2
node_221175,{'AY.39': 7},895316,7,-1,2147483648,7
node_184536,"{'AY.110': 223, 'B.1.617.2': 8}",319261,238,-1,2147483648,231
node_394950,{'B.1.1.7': 15},153116,15,-1,2147483648,15
node_124688,{'AY.4': 11},641605,14,-1,2147483648,11
node_418584,{'BA.1.17.2': 7},962042,7,-1,2147483648,7
ERR7147908,{'AY.4': 1},602555,1,602556,1,1
SRR20117358,{'AY.107': 1},891267,1,891268,1,1
SRR21263213,{'AY.103': 1},834034,2,834035,1,1
ERR5393368,{'B.1.1.7': 1},149032,1,-1,2147483648,1
node_665393,"{'P.1.17': 491, 'P.1': 2999, 'P.1.13': 149, 'P.1.15': 45, 'P.1.10': 548, 'P.1.16': 33, 'P.1.7': 43, 'P.1.14': 18, 'P.1.12': 8, 'P.1.1': 9, 'P.1.7.1': 4, 'P.1.17.1': 1, 'P.1.2': 2, 'P.1.4': 1, 'P.1.9': 1}",172085,4356,-1,2147483648,4352
SRR19842579,{'BA.1.1.18': 1},1056742,1,-1,2147483648,1
ERR7042338,{'AY.4': 1},529063,1,-1,2147483648,1
SRR20917568,{'AY.119.2': 1},897807,2,295320,7,1
SRR20246982,{'AY.113': 1},685496,1,685497,1,1
ERR8680390,{'BA.1.1': 1},1054519,1,-1,2147483648,1
SRR16351105,{'AY.100': 1},537825,1,537826,1,1
SRR23600395,{'AY.46.1': 1},579955,1,579956,1,1
node_229356,{'AY.98': 8},451151,8,-1,2147483648,8
node_175261,{'AY.100': 11},754866,11,-1,2147483648,11
node_636956,{'BA.2': 2},1216772,2,-1,2147483648,2
node_595276,{'BF.7': 4},1405887,4,1189192,12,4
node_367190,{'B.1.1.7': 1},300934,1,-1,2147483648,1
node_262737,{'AY.25': 1},616182,1,-1,2147483648,1
SRR19279245,{'AY.119': 1},663386,1,-1,2147483648,1
ERR9977318,{'BA.5.2': 1},1295877,1,1189192,10,1
ERR6761157,{'AY.4': 1},443413,1,295320,6,1
SRR16350995,{'AY.39.1': 1},537751,3,-1,2147483648,1
node_181510,{'AY.39': 3},631685,3,-1,2147483648,3
node_220074,{'AY.39': 2},516482,3,-1,2147483648,2
ERR5185078,{'B.1.1.7': 1},93651,1,-1,2147483648,1
node_182201,{'AY.119.2': 2},220139,708356,-1,2147483648,2
SRR20884037,{'BA.5.5': 1},1305353,1,1189192,6,1
SRR17393290,{'AY.112.2': 1},875317,1,-1,2147483648,1
node_344076,{'D.2': 60},14219,8336,-1,2147483648,60
SRR20186249,{'AY.113': 1},857774,1,295320,6,1
SRR20564099,{'BA.1.1': 1},1182051,1,-1,2147483648,1
node_562340,{'BA.5.1': 2},1288800,2,1288801,1,2
node_49813,{'AY.4': 4},701260,4,-1,2147483648,4
node_137756,{'AY.4': 15},618745,15,-1,2147483648,15
SRR16722314,{'B.1.1.7': 1},226323,1,-1,2147483648,1
node_174267,{'AY.100': 6},615969,6,-1,2147483648,6
ERR8198202,{'AY.4.2.2': 1},878161,1,295320,8,1
SRR20891142,{'AY.39': 1},925496,1,925497,1,1
ERR8534857,{'BA.2': 1},1002686,1,1002687,1,1
node_156297,{'AY.4': 2},587061,2,587062,1,2
ERR9625458,{'BA.1': 1},1200359,1,1200360,1,1
node_399415,{'B.1.1.7': 3},260585,3,-1,2147483648,3
node_660683,{'BA.2': 1},1144546,1,-1,2147483648,1
SRR21797337,{'BA.2.75.2': 1},1375055,1,1375056,1,1
node_351211,{'B.1.1.7': 69},200835,69,-1,2147483648,69
node_112700,{'AY.4': 3},306731,3144,-1,2147483648,3
SRR23359329,{'BQ.1.1': 1},1429852,1,1189192,13,1
node_181656,{'AY.100': 3},578932,6,-1,2147483648,3
SRR20178790,{'AY.34.1': 1},823202,1,-1,2147483648,1
node_183966,{'AY.107': 2},631798,3,-1,2147483648,2
node_220044,{'AY.39': 2},685552,2,-1,2147483648,2
SRR16883702,{'AY.3': 1},623755,1,-1,2147483648,1
node_173464,{'AY.100': 21},593957,67,579674,1,21
SRR21834646,{'BA.5.2.1': 1},1358270,1,1358271,1,1
ERR10032339,{'BE.1': 1},1322075,1,1189192,8,1
node_198215,{'AY.4': 2},533073,2,-1,2147483648,2
node_633544,{'XY': 23},1192268,23,1187989,1,23
node_28005,{'B.1.429': 2},76717,2,-1,2147483648,2
ERR5558174,{'B.1.1.7': 1},186324,1,-1,2147483648,1
SRR20258786,{'AY.25': 1},637897,1,-1,2147483648,1
ERR7570582,{'AY.122': 1},727984,1,-1,2147483648,1
SRR21522108,{'BA.5.6': 1},1353837,1,1189192,7,1
node_180831,{'AY.4.2.1': 2},484458,1618,-1,2147483648,2
ERR10839848,{'BA.2': 1},1430260,1,1430261,1,1
node_218274,{'AY.39': 3},395025,3,-1,2147483648,3
SRR16221863,{'AY.122': 1},496456,1,-1,2147483648,1
node_599197,{'BA.5.2.1': 4},1217875,30167,1189192,5,4
node_126040,{'AY.4': 3},426630,3,-1,2147483648,3
ERR6490974,{'AY.4': 1},395770,1,-1,2147483648,1
SRR20264149,{'AY.119': 1},812784,1,812785,1,1
SRR14229180,{'B.1.2': 1},134566,1,-1,2147483648,1
SRR19254606,{'AY.103': 1},907102,1,-1,2147483648,1
SRR15708310,{'AY.88': 1},447286,1,-1,2147483648,1
ERR8089222,{'BA.1.1': 1},949746,1,-1,2147483648,1
SRR20117298,{'AY.39.1': 1},894760,1,894761,1,1
node_435546,{'BA.1.1': 1},971194,1,-1,2147483648,1
SRR20466896,{'BA.2': 1},1163095,1,-1,2147483648,1
SRR20918075,{'AY.4': 1},897892,1,295320,3,1
ERR6760619,{'AY.4': 1},482804,1,295320,6,1
ERR6630767,{'AY.4': 1},424047,1,-1,2147483648,1
SRR21635902,{'BA.5.2.1': 1},1362055,1,1189192,9,1
SRR17445040,{'AY.67': 1},334513,1,334514,1,1
node_633571,{'XE': 1113},965352,1116,965353,1,1113
node_182359,{'AY.113': 2},652385,2,295320,7,2
SRR15491121,{'P.1': 1},377105,1,-1,2147483648,1
SRR20972130,{'BA.5.5.2': 1},1279516,1,1189192,8,1
ERR6880832,{'AY.4': 1},559120,1,295320,6,1
node_2402,{'B.1.232': 8},40408,8,-1,2147483648,8
SRR20251026,{'AY.44': 1},758707,1,-1,2147483648,1
node_178995,{'AY.100': 2},373066,2,-1,2147483648,2
SRR14857811,{'B.1.429': 1},267928,1,-1,2147483648,1
ERR7576474,{'AY.4': 1},731853,1,-1,2147483648,1
node_181927,{'B.1.617.2': 2},610998,9,-1,2147483648,2
node_180298,{'AY.113': 1},685523,3,685524,1,1
node_553131,"{'BA.5.1': 8, 'BA.5.2': 1}",1353974,9,1189192,6,9
SRR16700143,{'B.1.1.7': 1},329167,1,-1,2147483648,1
node_543443,{'XBB.1.5': 1},1429879,1,1396207,7,1
node_278390,{'AY.3': 3},377592,3,-1,2147483648,3
SRR21670036,{'BA.4.6': 1},1363621,1,-1,2147483648,1
ERR7239993,{'B.1.617.2': 1},644247,1,295320,5,1
ERR8493030,{'BA.1.17': 1},998754,1,-1,2147483648,1
ERR7148136,{'AY.36': 1},610783,1,-1,2147483648,1
node_474260,{'BA.1.1': 1},1155970,1,-1,2147483648,1
ERR7495974,{'AY.4': 1},767597,1,-1,2147483648,1
ERR7314127,{'AY.4.2': 1},641091,1,641092,1,1
node_564293,{'BA.5.5': 6},1302617,6,1189192,4,6
SRR21271348,{'BA.5.5': 1},1327197,1,1189192,11,1
ERR6892550,{'AY.122.2': 1},547552,1,-1,2147483648,1
node_56081,{'AY.4': 2},752005,2,752005,0,2
ERR7239998,{'AY.4': 1},655074,1,295320,4,1
ERR7005955,{'B.1.617.2': 1},560813,1,295320,5,1
node_463364,{'BA.1.1': 1},1103965,1,-1,2147483648,1
node_180857,{'AY.4.2': 4},238065,612069,-1,2147483648,4
SRR20768644,{'AY.3': 1},677847,1,-1,2147483648,1
node_181828,{'AY.100': 1},645409,1,-1,2147483648,1
SRR20254670,{'AY.20': 1},645419,1,295320,8,1
node_181271,{'AY.39.1': 3},652398,3,-1,2147483648,3
ERR5957351,{'B.1.1.7': 1},262078,1,-1,2147483648,1
node_409307,{'unclassified': -1},-1,0,-1,2147483648,339523
SRR15281642,{'B.1.1.7': 1},257993,1,-1,2147483648,1
SRR23011066,{'BA.5.2.1': 1},1412732,1,1189192,9,1
ERR9699779,{'BA.2': 1},1195179,1,-1,2147483648,1
node_53202,{'AY.4': 4},602738,4,-1,2147483648,4
node_540029,{'BN.1.5': 1},1406754,1,-1,2147483648,1
node_202110,{'AY.6': 3},404051,3,-1,2147483648,3
node_128918,{'AY.4': 3},494385,3,-1,2147483648,3
ERR5469745,{'B.1.1.7': 1},167001,1,-1,2147483648,1
node_183083,{'AY.114': 10},587860,10,-1,2147483648,10
ERR6715412,{'B.1.1.7': 1},184734,1,-1,2147483648,1
ERR7485123,{'AY.4': 1},760403,1,-1,2147483648,1
SRR16668964,{'B.1.526': 1},243870,1,-1,2147483648,1
node_641350,"{'BA.2': 7, 'BA.2.9': 8}",1067088,15,-1,2147483648,15
ERR7313709,{'AY.4': 1},680539,1,295320,3,1
node_585849,{'BA.5.2.1': 6},1364334,6,1189192,6,6
node_142824,{'AY.4': 2},687137,2,-1,2147483648,2
node_92246,{'AY.4': 2},659106,2,659106,0,2
ERR9975523,{'BA.4': 1},1286270,1,-1,2147483648,1
ERR6491383,{'B.1.617.2': 1},373051,1,373052,1,1
SRR16221651,{'AY.103': 1},496329,1,-1,2147483648,1
SRR15954459,{'B.1.637': 1},297975,1,-1,2147483648,1
ERR6817851,{'AY.4': 1},531058,1,-1,2147483648,1
node_182318,{'AY.127': 2},575284,2,-1,2147483648,2
node_7018,"{'B.1.160.7': 331, 'B.1.160': 2270, 'B.1.160.33': 122, 'B.1.160.23': 144, 'B.1.160.26': 11, 'B.1.160.30': 8, 'B.1.160.10': 3, 'B.1.160.16': 4, 'B.1.160.29': 1, 'B.1.177.44': 1, 'B.1.160.12': 1}",25312,2911,-1,2147483648,2896
node_181423,{'AY.39': 1},510601,1,-1,2147483648,1
SRR20922640,{'BA.1.1': 1},1078378,1,-1,2147483648,1
SRR20999827,{'BA.4': 1},1316723,1,-1,2147483648,1
ERR9005692,{'BA.1.1': 1},1087305,1,-1,2147483648,1
node_181669,{'AY.100': 2},812512,2,-1,2147483648,2
node_45191,{'XC': 5},414488,5,414488,0,5
node_632918,{'BA.2': 2},1173081,2,-1,2147483648,2
SRR16504640,{'AY.100': 1},625969,1,-1,2147483648,1
ERR7239836,{'AY.4': 1},633812,1,633813,1,1
node_181466,{'AY.39': 14},220139,708356,-1,2147483648,14
node_128940,{'AY.4': 9},238065,612069,-1,2147483648,9
SRR16629291,{'P.1': 1},280041,1,-1,2147483648,1
ERR10031820,{'BE.1': 1},1322025,1,1322026,1,1
node_153028,{'AY.4': 3},877704,3,-1,2147483648,3
node_184598,{'AY.110': 1},408742,1,-1,2147483648,1
SRR19903000,{'AY.25.1': 1},705862,1,-1,2147483648,1
node_345503,{'B.1.1.7': 2},70609,316,-1,2147483648,2
node_250737,{'AY.103': 3},545634,3,-1,2147483648,3
ERR6758419,{'AY.4': 1},451122,1,451123,1,1
SRR16829334,{'AY.109': 1},617000,1,617001,1,1
ERR9210996,{'BA.1.1': 1},1106135,1,-1,2147483648,1
SRR14450817,{'B.1.2': 1},169468,1,-1,2147483648,1
node_60205,{'AY.4': 2},430402,2,-1,2147483648,2
node_197972,{'AY.5': 388},310086,388,-1,2147483648,388
node_181231,{'AY.39': 1},617021,1,-1,2147483648,1
node_179107,{'AY.100': 5},725401,5,-1,2147483648,5
SRR16527612,{'AY.20': 1},558359,9,295320,7,1
node_177749,{'AY.100': 1},725167,1,-1,2147483648,1
SRR16566229,{'AY.3': 1},566593,1,-1,2147483648,1
ERR4642690,{'B.1.235': 1},16984,1,-1,2147483648,1
SRR20570286,{'BA.1.1': 1},1210838,1,-1,2147483648,1
node_523859,{'BA.2': 3},2744186,3,-1,2147483648,3
node_222557,{'AY.118': 2},887471,2,-1,2147483648,2
ERR5946395,{'AY.5': 1},261964,1,-1,2147483648,1
SRR22246585,{'BA.5': 1},1383615,1,1189192,6,1
node_608770,{'BA.5.2.1': 2},1427575,2,1427576,1,2
node_182081,{'AY.119': 3},579571,3,579572,1,3
ERR6480436,{'AY.4': 1},388708,1,-1,2147483648,1
ERR8160208,{'BA.1.1': 1},972897,1,-1,2147483648,1
node_181397,{'AY.39': 3},652345,3,-1,2147483648,3
SRR15891544,{'AY.107': 1},398479,1,295320,10,1
node_425274,{'BA.1': 2},1078562,2,-1,2147483648,2
